MIDAS ID, Legacy MIDAS ID, Site Name,,,,,,,,
2019/9/1,10:59:00,6,330,276,38,8,8,71.88,15,10
2019/9/1,11:14:00,6,323,290,28,2,3,72.19,15,10
2019/9/1,11:29:00,6,341,290,37,11,3,65.73,15,10
2019/9/1,11:44:00,6,366,304,47,7,8,65.52,15,10
2019/9/1,11:59:00,6,420,360,46,5,9,67.59,15,10
2019/9/1,12:14:00,6,447,393,33,11,10,68.26,15,10
2019/9/1,12:29:00,6,418,371,32,8,7,65.82,15,10
2019/9/1,12:44:00,6,404,355,34,7,8,67.15,15,10
2019/9/1,12:59:00,6,461,402,46,4,9,66.2,15,10
2019/9/1,13:14:00,6,461,403,34,13,11,63.24,15,10
2019/9/1,13:29:00,6,439,372,48,8,11,64.75,15,10
2019/9/1,13:44:00,6,474,424,39,4,7,65.79,15,10
2019/9/1,13:59:00,6,494,450,26,9,9,62.67,15,10
2019/9/1,14:14:00,6,496,437,47,6,6,61.68,15,10
2019/9/1,14:29:00,6,468,392,51,10,15,61.16,15,10
2019/9/1,14:44:00,6,474,403,53,6,12,62.9,15,10
2019/9/1,14:59:00,6,500,431,57,7,5,63.66,15,10
2019/9/1,15:14:00,6,498,435,45,10,8,62.49,15,10
2019/9/1,15:29:00,6,488,407,59,10,12,63.98,15,10
2019/9/1,15:44:00,6,476,421,39,7,9,67.88,15,10
2019/9/1,15:59:00,6,522,458,44,11,9,60.47,15,10
2019/9/1,16:14:00,6,513,439,49,9,16,68.34,15,10
2019/9/1,16:29:00,6,539,465,50,10,14,71.87,15,10
2019/9/1,16:44:00,6,592,524,54,5,9,62.29,15,10
2019/9/1,16:59:00,6,524,463,46,4,11,63.26,15,10
2019/9/1,17:14:00,6,523,462,45,7,9,58.55,15,10
2019/9/1,17:29:00,6,533,461,58,6,8,59.23,15,10
2019/9/1,17:44:00,6,545,455,66,14,10,55.9,15,10
2019/9/1,17:59:00,6,471,422,38,5,6,65.02,15,10
2019/9/1,18:14:00,6,418,368,33,4,13,66.31,15,10
2019/9/1,18:29:00,6,471,407,43,10,11,64.37,15,10
2019/9/1,18:44:00,6,508,441,49,5,13,62.86,15,10
2019/9/1,18:59:00,6,508,451,50,2,5,61.92,15,10
2019/9/1,19:14:00,6,507,451,36,6,14,63.14,15,10
2019/9/1,19:29:00,6,461,394,42,10,15,62.04,15,10
2019/9/1,19:44:00,6,507,428,60,5,14,58.06,15,10
2019/9/1,19:59:00,6,524,460,49,8,7,57.8,15,10
2019/9/1,20:14:00,6,499,423,56,7,13,56.3,15,10
2019/9/1,20:29:00,6,462,403,46,6,7,58.13,15,10
2019/9/1,20:44:00,6,472,418,40,5,9,57.86,15,10
2019/9/1,20:59:00,6,386,338,33,6,9,62.97,15,10
2019/9/1,21:14:00,6,276,250,18,3,5,63.34,15,10
2019/9/1,21:29:00,6,233,202,23,5,3,69.96,15,10
2019/9/1,21:44:00,6,276,243,26,2,5,68.9,15,10
2019/9/1,21:59:00,6,286,259,21,2,4,69.02,15,10
2019/9/1,22:14:00,6,335,301,25,3,6,66.57,15,10
2019/9/1,22:29:00,6,329,292,29,3,5,66.91,15,10
2019/9/1,22:44:00,6,345,322,13,4,6,66.57,15,10
2019/9/1,22:59:00,6,204,187,11,1,5,70.25,15,10
2019/9/1,23:14:00,6,239,211,17,3,8,68.28,15,10
2019/9/1,23:29:00,6,207,180,15,5,7,68.88,15,10
2019/9/1,23:44:00,6,202,184,14,4,0,68.19,15,10
2019/9/1,23:59:00,6,172,153,14,2,3,68.93,15,10
2019/9/2,0:14:00,6,140,120,12,5,3,70.06,15,10
2019/9/2,0:29:00,6,48,36,8,0,4,73.59,15,10
2019/9/2,0:44:00,6,39,32,2,0,5,76.18,15,10
2019/9/2,0:59:00,6,27,19,2,2,4,76.84,15,10
2019/9/2,1:14:00,0,21,10,3,3,5,78.44,15,10
2019/9/2,1:29:00,0,50,38,4,2,6,71.52,15,10
2019/9/2,1:44:00,0,65,56,3,2,4,71.54,15,10
2019/9/2,1:59:00,0,19,14,2,1,2,78.87,15,10
2019/9/2,2:14:00,0,24,11,4,4,5,80.33,15,10
2019/9/2,2:29:00,0,13,8,1,2,2,85.02,15,10
2019/9/2,2:44:00,0,25,16,3,2,4,80.78,15,10
2019/9/2,2:59:00,0,17,13,1,1,2,83.16,15,10
2019/9/2,3:14:00,0,17,11,1,0,5,81.68,15,10
2019/9/2,3:29:00,0,18,9,0,5,4,81.13,15,10
2019/9/2,3:44:00,0,15,9,0,1,5,80.46,15,10
2019/9/2,3:59:00,0,31,21,1,2,7,78.99,15,10
2019/9/2,4:14:00,0,37,25,3,2,7,76.54,15,10
2019/9/2,4:29:00,0,55,30,3,11,11,76,15,10
2019/9/2,4:44:00,0,61,47,7,5,2,76.39,15,10
2019/9/2,4:59:00,0,116,85,13,12,6,73.44,15,10
2019/9/2,5:14:00,0,164,142,6,12,4,73.83,15,10
2019/9/2,5:29:00,0,257,220,19,6,12,70.56,15,10
2019/9/2,5:44:00,0,319,274,25,8,12,69.16,15,10
2019/9/2,5:59:00,0,347,305,23,7,12,69.27,15,10
2019/9/2,6:14:00,0,398,331,35,18,14,69.14,15,10
2019/9/2,6:29:00,0,379,301,43,19,16,70.7,15,10
2019/9/2,6:44:00,0,414,327,38,37,12,67.94,15,10
2019/9/2,6:59:00,0,398,303,38,39,18,61.92,15,10
2019/9/2,7:14:00,0,399,299,57,33,10,65.06,15,10
2019/9/2,7:29:00,0,437,321,62,39,15,66.27,15,10
2019/9/2,7:44:00,0,431,347,55,20,9,65.45,15,10
2019/9/2,7:59:00,0,445,355,54,28,8,63.46,15,10
2019/9/2,8:14:00,0,462,378,44,28,12,66.37,15,10
2019/9/2,8:29:00,0,527,436,54,27,10,61.55,15,10
2019/9/2,8:44:00,0,467,368,56,34,9,60.27,15,10
2019/9/2,8:59:00,0,402,317,50,19,16,63.71,15,10
2019/9/2,9:14:00,0,347,260,45,35,7,68.51,15,10
2019/9/2,9:29:00,0,317,241,38,24,14,70.91,15,10
2019/9/2,9:44:00,0,289,222,41,17,9,72.31,15,10
2019/9/2,9:59:00,0,344,244,57,29,14,72.28,15,10
2019/9/2,10:14:00,0,380,283,50,34,13,70.18,15,10
2019/9/2,10:29:00,0,374,272,54,37,11,70.01,15,10
2019/9/2,10:44:00,0,385,278,48,38,21,69.68,15,10
2019/9/2,10:59:00,0,341,253,43,30,15,68.67,15,10
2019/9/2,11:14:00,0,321,237,48,23,13,69.35,15,10
2019/9/2,11:29:00,0,340,250,45,30,15,67.11,15,10
2019/9/2,11:44:00,0,357,259,51,31,16,67.19,15,10
2019/9/2,11:59:00,0,419,297,77,30,15,65.96,15,10
2019/9/2,12:14:00,0,452,319,66,44,23,65.58,15,10
2019/9/2,12:29:00,0,486,349,76,45,16,66.54,15,10
2019/9/2,12:44:00,0,537,417,65,36,19,63.36,15,10
2019/9/2,12:59:00,0,480,355,64,37,24,65.45,15,10
2019/9/2,13:14:00,0,529,379,82,43,25,64.38,15,10
2019/9/2,13:29:00,0,538,402,71,39,26,60.77,15,10
2019/9/2,13:44:00,0,562,413,69,56,24,61.22,15,10
2019/9/2,13:59:00,0,556,400,77,54,25,62.35,15,10
2019/9/2,14:14:00,0,616,469,77,51,19,60.54,15,10
2019/9/2,14:29:00,0,590,435,80,57,18,63.92,15,10
2019/9/2,14:44:00,0,589,451,81,40,17,59,15,10
2019/9/2,14:59:00,0,623,456,95,51,21,58.02,15,10
2019/9/2,15:14:00,0,676,519,79,53,25,58.42,15,10
2019/9/2,15:29:00,0,629,501,68,36,24,57.92,15,10
2019/9/2,15:44:00,0,678,518,89,54,17,57.22,15,10
2019/9/2,15:59:00,0,703,548,90,44,21,53.39,15,10
2019/9/2,16:14:00,0,752,618,81,31,22,53.41,15,10
2019/9/2,16:29:00,0,775,646,85,30,14,51.04,15,10
2019/9/2,16:44:00,0,771,628,96,28,19,48.83,15,10
2019/9/2,16:59:00,0,736,601,97,24,14,49.09,15,10
2019/9/2,17:14:00,0,734,622,76,21,15,52.43,15,10
2019/9/2,17:29:00,0,714,585,99,17,13,44.78,15,10
2019/9/2,17:44:00,0,613,530,58,13,12,59.85,15,10
2019/9/2,17:59:00,0,701,593,76,16,16,55.13,15,10
2019/9/2,18:14:00,0,738,624,78,17,19,51.35,15,10
2019/9/2,18:29:00,0,699,602,66,17,14,55,15,10
2019/9/2,18:44:00,0,629,520,62,20,27,58.25,15,10
2019/9/2,18:59:00,0,658,559,50,24,25,57.73,15,10
2019/9/2,19:14:00,0,654,545,60,12,37,51.9,15,10
2019/9/2,19:29:00,0,552,462,52,14,24,60.99,15,10
2019/9/2,19:44:00,0,361,296,39,6,20,70.05,15,10
2019/9/2,19:59:00,0,347,292,36,10,9,69.5,15,10
2019/9/2,20:14:00,0,425,352,54,7,12,67.54,15,10
2019/9/2,20:29:00,0,366,305,46,6,9,67.98,15,10
2019/9/2,20:44:00,0,313,278,25,3,7,69.97,15,10
2019/9/2,20:59:00,0,315,276,25,8,6,68.77,15,10
2019/9/2,21:14:00,0,309,264,25,5,15,68.35,15,10
2019/9/2,21:29:00,0,310,271,27,7,5,69.2,15,10
2019/9/2,21:44:00,0,261,228,25,3,5,71.07,15,10
2019/9/2,21:59:00,0,253,230,11,6,6,71.8,15,10
2019/9/2,22:14:00,0,286,262,10,6,8,70.8,15,10
2019/9/2,22:29:00,0,250,228,11,7,4,71.63,15,10
2019/9/2,22:44:00,0,299,274,13,7,5,70.67,15,10
2019/9/2,22:59:00,0,260,239,11,3,7,68.58,15,10
2019/9/2,23:14:00,0,260,227,23,2,8,68.95,15,10
2019/9/2,23:29:00,0,202,177,16,2,7,68.95,15,10
2019/9/2,23:44:00,0,171,141,18,5,7,70.03,15,10
2019/9/2,23:59:00,0,98,79,10,3,6,72.62,15,10
2019/9/3,0:14:00,0,89,76,8,3,2,73.11,15,10
2019/9/3,0:29:00,0,46,34,3,2,7,73.51,15,10
2019/9/3,0:44:00,0,35,22,4,3,6,73.77,15,10
2019/9/3,0:59:00,0,25,13,2,5,5,81.12,15,10
2019/9/3,1:14:00,1,27,15,3,7,2,81.15,15,10
2019/9/3,1:29:00,1,20,11,3,2,4,84.06,15,10
2019/9/3,1:44:00,1,19,12,3,2,2,78.42,15,10
2019/9/3,1:59:00,1,17,7,1,7,2,80.21,15,10
2019/9/3,2:14:00,1,22,7,4,9,2,87.15,15,10
2019/9/3,2:29:00,1,15,5,0,2,8,80.42,15,10
2019/9/3,2:44:00,1,20,5,4,3,8,79.24,15,10
2019/9/3,2:59:00,1,24,12,2,4,6,84.59,15,10
2019/9/3,3:14:00,1,22,7,2,7,6,74.88,15,10
2019/9/3,3:29:00,1,31,13,5,5,8,84.29,15,10
2019/9/3,3:44:00,1,28,13,0,6,9,75.09,15,10
2019/9/3,3:59:00,1,29,14,5,1,9,81.23,15,10
2019/9/3,4:14:00,1,51,34,4,4,9,80.49,15,10
2019/9/3,4:29:00,1,65,44,5,7,9,74.79,15,10
2019/9/3,4:44:00,1,93,65,11,11,6,75.57,15,10
2019/9/3,4:59:00,1,130,100,5,10,15,73.54,15,10
2019/9/3,5:14:00,1,142,120,9,8,5,73.34,15,10
2019/9/3,5:29:00,1,238,196,15,14,13,70.99,15,10
2019/9/3,5:44:00,1,268,220,23,16,9,70.71,15,10
2019/9/3,5:59:00,1,352,301,29,13,9,69.49,15,10
2019/9/3,6:14:00,1,399,342,34,11,12,69.87,15,10
2019/9/3,6:29:00,1,398,315,36,30,17,70.37,15,10
2019/9/3,6:44:00,1,352,255,49,22,26,72.46,15,10
2019/9/3,6:59:00,1,348,267,29,39,13,71.44,15,10
2019/9/3,7:14:00,1,384,297,38,32,17,71.67,15,10
2019/9/3,7:29:00,1,392,303,40,35,14,68.58,15,10
2019/9/3,7:44:00,1,433,336,46,36,15,66.03,15,10
2019/9/3,7:59:00,1,436,356,40,23,17,66.28,15,10
2019/9/3,8:14:00,1,457,367,46,28,16,64.9,15,10
2019/9/3,8:29:00,1,494,375,67,39,13,67,15,10
2019/9/3,8:44:00,1,407,314,41,36,16,67.98,15,10
2019/9/3,8:59:00,1,418,319,47,35,17,65.94,15,10
2019/9/3,9:14:00,1,352,273,46,23,10,67.5,15,10
2019/9/3,9:29:00,1,330,257,40,24,9,70.01,15,10
2019/9/3,9:44:00,1,335,257,42,26,10,70.43,15,10
2019/9/3,9:59:00,1,323,241,43,25,14,70.81,15,10
2019/9/3,10:14:00,1,322,229,42,39,12,72.78,15,10
2019/9/3,10:29:00,1,322,236,44,26,16,71.22,15,10
2019/9/3,10:44:00,1,348,249,55,28,16,70.55,15,10
2019/9/3,10:59:00,1,378,282,48,31,17,71.63,15,10
2019/9/3,11:14:00,1,353,251,50,40,12,71.63,15,10
2019/9/3,11:29:00,1,306,236,36,25,9,72.17,15,10
2019/9/3,11:44:00,1,341,247,43,36,15,72.28,15,10
2019/9/3,11:59:00,1,334,240,48,39,7,74.2,15,10
2019/9/3,12:14:00,1,369,280,37,41,11,71.16,15,10
2019/9/3,12:29:00,1,319,247,39,26,7,72.89,15,10
2019/9/3,12:44:00,1,369,297,42,19,11,72.16,15,10
2019/9/3,12:59:00,1,403,315,50,25,13,72.24,15,10
2019/9/3,13:14:00,1,425,332,50,25,18,72.2,15,10
2019/9/3,13:29:00,1,416,331,56,22,7,72.71,15,10
2019/9/3,13:44:00,1,421,335,42,36,8,72.08,15,10
2019/9/3,13:59:00,1,430,322,61,33,14,72.18,15,10
2019/9/3,14:14:00,1,456,365,59,21,11,72.4,15,10
2019/9/3,14:29:00,1,510,410,57,35,8,70.22,15,10
2019/9/3,14:44:00,1,419,329,49,28,13,72.17,15,10
2019/9/3,14:59:00,1,485,372,63,39,11,66.55,15,10
2019/9/3,15:14:00,1,624,496,57,52,19,60.87,15,10
2019/9/3,15:29:00,1,496,390,65,33,8,67.05,15,10
2019/9/3,15:44:00,1,593,474,74,31,14,62.09,15,10
2019/9/3,15:59:00,1,651,533,68,35,15,59.33,15,10
2019/9/3,16:14:00,1,747,627,80,25,15,54.67,15,10
2019/9/3,16:29:00,1,743,609,86,30,18,52.12,15,10
2019/9/3,16:44:00,1,776,647,82,24,23,49.88,15,10
2019/9/3,16:59:00,1,768,632,85,25,26,48.94,15,10
2019/9/3,17:14:00,1,628,529,72,16,11,64.71,15,10
2019/9/3,17:29:00,1,524,462,46,9,7,64.17,15,10
2019/9/3,17:44:00,1,598,524,53,8,13,66.79,15,10
2019/9/3,17:59:00,1,504,429,58,9,8,67.35,15,10
2019/9/3,18:14:00,1,425,380,35,6,4,68.73,15,10
2019/9/3,18:29:00,1,449,377,49,9,14,66.28,15,10
2019/9/3,18:44:00,1,395,316,47,16,16,69.15,15,10
2019/9/3,18:59:00,1,451,388,47,7,9,72.79,15,10
2019/9/3,19:14:00,1,433,372,42,4,15,71.04,15,10
2019/9/3,19:29:00,1,408,346,42,5,15,72.46,15,10
2019/9/3,19:44:00,1,419,357,44,10,8,71.71,15,10
2019/9/3,19:59:00,1,359,295,38,13,13,71.98,15,10
2019/9/3,20:14:00,1,380,326,34,8,12,70.48,15,10
2019/9/3,20:29:00,1,433,365,50,10,8,68.13,15,10
2019/9/3,20:44:00,1,377,329,37,6,5,67.13,15,10
2019/9/3,20:59:00,1,366,324,33,2,7,68.55,15,10
2019/9/3,21:14:00,1,315,280,24,5,6,72.46,15,10
2019/9/3,21:29:00,1,317,278,21,8,10,70.3,15,10
2019/9/3,21:44:00,1,335,291,23,10,11,71.65,15,10
2019/9/3,21:59:00,1,308,269,23,3,13,71.73,15,10
2019/9/3,22:14:00,1,290,258,19,4,9,72.53,15,10
2019/9/3,22:29:00,1,266,238,19,5,4,72.06,15,10
2019/9/3,22:44:00,1,277,252,13,4,8,70.19,15,10
2019/9/3,22:59:00,1,201,187,10,3,1,72.32,15,10
2019/9/3,23:14:00,1,192,167,11,6,8,70.78,15,10
2019/9/3,23:29:00,1,157,130,14,7,6,72.99,15,10
2019/9/3,23:44:00,1,164,138,14,8,4,72.61,15,10
2019/9/3,23:59:00,1,107,89,7,4,7,70.95,15,10
2019/9/4,0:14:00,1,79,66,8,2,3,72.93,15,10
2019/9/4,0:29:00,1,47,33,2,5,7,78.08,15,10
2019/9/4,0:44:00,1,24,10,2,5,7,75.27,15,10
2019/9/4,0:59:00,1,24,11,2,5,6,81.26,15,10
2019/9/4,1:14:00,2,22,14,2,1,5,81.84,15,10
2019/9/4,1:29:00,2,30,17,0,5,8,79.58,15,10
2019/9/4,1:44:00,2,35,21,6,2,6,77.78,15,10
2019/9/4,1:59:00,2,14,8,1,4,1,79.63,15,10
2019/9/4,2:14:00,2,18,10,1,1,6,82.93,15,10
2019/9/4,2:29:00,2,20,4,1,7,8,77.99,15,10
2019/9/4,2:44:00,2,26,10,2,8,6,86.39,15,10
2019/9/4,2:59:00,2,23,12,1,5,5,88.21,15,10
2019/9/4,3:14:00,2,17,13,2,1,1,87.69,15,10
2019/9/4,3:29:00,2,26,17,0,2,7,79.38,15,10
2019/9/4,3:44:00,2,23,10,3,5,5,76.29,15,10
2019/9/4,3:59:00,2,32,15,4,5,8,77.28,15,10
2019/9/4,4:14:00,2,31,22,0,3,6,73.85,15,10
2019/9/4,4:29:00,2,64,40,6,10,8,77.38,15,10
2019/9/4,4:44:00,2,85,62,9,6,8,76.6,15,10
2019/9/4,4:59:00,2,115,88,7,10,10,73.18,15,10
2019/9/4,5:14:00,2,153,118,17,10,8,71.98,15,10
2019/9/4,5:29:00,2,218,175,20,9,14,66.62,15,10
2019/9/4,5:44:00,2,234,195,21,12,6,69.49,15,10
2019/9/4,5:59:00,2,323,273,21,15,14,64.79,15,10
2019/9/4,6:14:00,2,377,328,27,11,11,68.24,15,10
2019/9/4,6:29:00,2,354,285,42,16,11,68.88,15,10
2019/9/4,6:44:00,2,375,279,46,33,17,70.2,15,10
2019/9/4,6:59:00,2,309,229,34,24,22,68.89,15,10
2019/9/4,7:14:00,2,377,275,59,29,14,62.89,15,10
2019/9/4,7:29:00,2,430,316,59,41,14,62.83,15,10
2019/9/4,7:44:00,2,412,315,52,24,21,65.97,15,10
2019/9/4,7:59:00,2,419,333,47,26,13,66.39,15,10
2019/9/4,8:14:00,2,394,319,45,19,11,65.4,15,10
2019/9/4,8:29:00,2,364,241,62,41,20,26.92,15,10
2019/9/4,8:44:00,2,371,291,38,30,12,61.67,15,10
2019/9/4,8:59:00,2,323,240,40,28,15,67.06,15,10
2019/9/4,9:14:00,2,392,312,39,23,18,69.94,15,10
2019/9/4,9:29:00,2,323,236,51,25,11,71.73,15,10
2019/9/4,9:44:00,2,270,195,39,32,4,71.58,15,10
2019/9/4,9:59:00,2,289,216,35,24,14,72.21,15,10
2019/9/4,10:14:00,2,310,228,42,28,12,73.14,15,10
2019/9/4,10:29:00,2,292,214,29,36,13,71.99,15,10
2019/9/4,10:44:00,2,307,221,45,27,14,71.74,15,10
2019/9/4,10:59:00,2,312,235,38,24,15,70.71,15,10
2019/9/4,11:14:00,2,322,227,50,24,21,70.07,15,10
2019/9/4,11:29:00,2,321,229,49,30,13,70.82,15,10
2019/9/4,11:44:00,2,325,243,47,20,15,72.73,15,10
2019/9/4,11:59:00,2,342,235,57,35,15,72.97,15,10
2019/9/4,12:14:00,2,336,240,44,33,19,72.57,15,10
2019/9/4,12:29:00,2,359,280,37,32,10,72.33,15,10
2019/9/4,12:44:00,2,364,275,50,25,14,72.34,15,10
2019/9/4,12:59:00,2,404,327,44,28,5,71.29,15,10
2019/9/4,13:14:00,2,434,330,66,21,17,71.35,15,10
2019/9/4,13:29:00,2,420,322,53,30,15,72.12,15,10
2019/9/4,13:44:00,2,462,375,49,24,14,69.41,15,10
2019/9/4,13:59:00,2,465,366,61,28,10,70.83,15,10
2019/9/4,14:14:00,2,481,369,66,35,11,70.47,15,10
2019/9/4,14:29:00,2,455,360,55,32,8,70.36,15,10
2019/9/4,14:44:00,2,435,359,41,25,10,70.85,15,10
2019/9/4,14:59:00,2,434,352,44,26,12,70.28,15,10
2019/9/4,15:14:00,2,459,385,40,24,10,70.11,15,10
2019/9/4,15:29:00,2,497,407,56,19,15,63.59,15,10
2019/9/4,15:44:00,2,626,463,90,52,21,64.83,15,10
2019/9/4,15:59:00,2,690,548,76,41,25,57.51,15,10
2019/9/4,16:14:00,2,735,603,90,25,17,55.78,15,10
2019/9/4,16:29:00,2,703,562,77,36,28,56.13,15,10
2019/9/4,16:44:00,2,741,613,77,28,23,52.47,15,10
2019/9/4,16:59:00,2,732,564,107,34,27,44.62,15,10
2019/9/4,17:14:00,2,753,605,98,25,25,45.78,15,10
2019/9/4,17:29:00,2,741,597,100,22,22,34.24,15,10
2019/9/4,17:44:00,2,746,586,110,28,22,35.41,15,10
2019/9/4,17:59:00,2,738,568,124,27,19,32.94,15,10
2019/9/4,18:14:00,2,752,603,114,20,15,38.41,15,10
2019/9/4,18:29:00,2,753,606,101,20,26,47.51,15,10
2019/9/4,18:44:00,2,693,589,54,21,29,51.37,15,10
2019/9/4,18:59:00,2,602,503,53,23,23,57.22,15,10
2019/9/4,19:14:00,2,474,403,39,13,19,66.87,15,10
2019/9/4,19:29:00,2,376,316,37,11,12,71.58,15,10
2019/9/4,19:44:00,2,408,346,45,8,9,68.22,15,10
2019/9/4,19:59:00,2,351,300,31,8,12,70.38,15,10
2019/9/4,20:14:00,2,390,315,47,11,17,70.55,15,10
2019/9/4,20:29:00,2,416,363,36,9,8,69.21,15,10
2019/9/4,20:44:00,2,435,389,30,8,8,68.76,15,10
2019/9/4,20:59:00,2,402,348,38,8,8,70.54,15,10
2019/9/4,21:14:00,2,293,258,24,7,4,71.18,15,10
2019/9/4,21:29:00,2,303,260,28,4,11,69.88,15,10
2019/9/4,21:44:00,2,355,319,25,7,4,68.57,15,10
2019/9/4,21:59:00,2,296,259,23,5,9,72.37,15,10
2019/9/4,22:14:00,2,277,254,10,4,9,74.03,15,10
2019/9/4,22:29:00,2,334,301,20,7,6,71.49,15,10
2019/9/4,22:44:00,2,308,284,16,3,5,69.4,15,10
2019/9/4,22:59:00,2,276,254,14,4,4,68.31,15,10
2019/9/4,23:14:00,2,307,262,27,6,12,67.92,15,10
2019/9/4,23:29:00,2,301,265,20,4,12,65.96,15,10
2019/9/4,23:44:00,2,195,176,10,4,5,69.24,15,10
2019/9/4,23:59:00,2,84,71,5,1,7,69.83,15,10
2019/9/5,0:14:00,2,51,36,3,6,6,69.07,15,10
2019/9/5,0:29:00,2,27,19,1,4,3,74.54,15,10
2019/9/5,0:44:00,2,23,11,3,3,6,71.29,15,10
2019/9/5,0:59:00,2,35,20,7,3,5,75.75,15,10
2019/9/5,1:14:00,3,28,17,2,5,4,77.83,15,10
2019/9/5,1:29:00,3,35,22,2,6,5,72.86,15,10
2019/9/5,1:44:00,3,26,10,3,8,5,75.75,15,10
2019/9/5,1:59:00,3,27,14,4,2,7,75.72,15,10
2019/9/5,2:14:00,3,27,15,2,4,6,77.53,15,10
2019/9/5,2:29:00,3,28,11,2,1,14,79.93,15,10
2019/9/5,2:44:00,3,24,11,2,4,7,75.25,15,10
2019/9/5,2:59:00,3,20,12,1,2,5,77.59,15,10
2019/9/5,3:14:00,3,28,14,2,5,7,71.41,15,10
2019/9/5,3:29:00,3,28,16,4,2,6,72.71,15,10
2019/9/5,3:44:00,3,33,16,1,4,12,73.38,15,10
2019/9/5,3:59:00,3,45,26,4,7,8,76.84,15,10
2019/9/5,4:14:00,3,52,34,1,8,9,79.02,15,10
2019/9/5,4:29:00,3,57,34,3,11,9,72.67,15,10
2019/9/5,4:44:00,3,96,67,6,11,12,77.53,15,10
2019/9/5,4:59:00,3,128,102,5,9,12,75.35,15,10
2019/9/5,5:14:00,3,187,153,13,15,6,73.01,15,10
2019/9/5,5:29:00,3,206,166,15,15,10,72.14,15,10
2019/9/5,5:44:00,3,253,216,16,15,6,69.36,15,10
2019/9/5,5:59:00,3,347,295,31,13,8,67.98,15,10
2019/9/5,6:14:00,3,376,307,41,19,9,69.64,15,10
2019/9/5,6:29:00,3,365,289,37,24,15,71.17,15,10
2019/9/5,6:44:00,3,376,281,44,36,15,72.01,15,10
2019/9/5,6:59:00,3,325,235,28,39,23,70.81,15,10
2019/9/5,7:14:00,3,379,292,43,31,13,66.47,15,10
2019/9/5,7:29:00,3,408,300,49,41,18,67.14,15,10
2019/9/5,7:44:00,3,386,304,39,27,16,69.58,15,10
2019/9/5,7:59:00,3,382,297,53,19,13,63.28,15,10
