TMU ID, Legacy TMU ID, Site Name,,,,,,,,
C6E971CAD3C6789BE0433CC411ACCCEA,30015880,TMU Site 7044/1 on A3113 eastbound between M25 and A3044; GPS Ref: 504388;175287; Eastbound,,,,,,,,
,,,,,,,,,,
Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, NTIS Model Version
2019/8/12,15:29:00,7,240,184,16,28,12,83.62,15,10
2019/8/12,15:44:00,7,235,179,17,31,8,82.02,15,10
2019/8/12,15:59:00,7,275,199,28,33,15,82.89,15,10
2019/8/12,16:14:00,7,297,226,35,28,8,84.72,15,10
2019/8/12,16:29:00,7,306,250,21,25,10,83.92,15,10
2019/8/12,16:44:00,7,308,251,28,20,9,85.28,15,10
2019/8/12,16:59:00,7,300,233,21,29,17,83.7,15,10
2019/8/12,17:14:00,7,331,270,29,20,12,83.23,15,10
2019/8/12,17:29:00,7,301,258,18,18,7,82.16,15,10
2019/8/12,17:44:00,7,373,329,18,19,7,82.66,15,10
2019/8/12,17:59:00,7,361,312,21,18,10,84.34,15,10
2019/8/12,18:14:00,7,377,335,20,13,9,83.34,15,10
2019/8/12,18:29:00,7,326,277,21,16,12,83.74,15,10
2019/8/12,18:44:00,7,277,238,16,8,15,84.59,15,10
2019/8/12,18:59:00,7,241,200,16,13,12,83.84,15,10
2019/8/12,19:14:00,7,212,177,8,14,13,83.72,15,10
2019/8/12,19:29:00,7,216,183,15,8,10,82.72,15,10
2019/8/12,19:44:00,7,178,143,16,9,10,84.52,15,10
2019/8/12,19:59:00,7,163,124,18,11,10,82.57,15,10
2019/8/12,20:14:00,7,165,125,10,15,15,84.06,15,10
2019/8/12,20:29:00,7,127,96,12,9,10,83.74,15,10
2019/8/12,20:44:00,7,148,122,11,6,9,80.58,15,10
2019/8/12,20:59:00,7,135,102,9,15,9,82.66,15,10
2019/8/12,21:14:00,7,119,89,8,12,10,80.96,15,10
2019/8/12,21:29:00,7,136,105,7,11,13,79.74,15,10
2019/8/12,21:44:00,7,124,99,6,7,12,80.05,15,10
2019/8/12,21:59:00,7,117,93,4,5,15,77.86,15,10
2019/8/12,22:14:00,7,70,46,4,7,13,77.01,15,10
2019/8/12,22:29:00,7,75,57,5,2,11,80.25,15,10
2019/8/12,22:44:00,7,49,34,1,5,9,77.69,15,10
2019/8/12,22:59:00,7,66,53,2,3,8,78.97,15,10
2019/8/12,23:14:00,7,77,64,3,4,6,78.83,15,10
2019/8/12,23:29:00,7,83,60,6,8,9,76.77,15,10
2019/8/12,23:44:00,7,59,39,4,5,11,76.46,15,10
2019/8/12,23:59:00,7,73,45,8,6,14,77.82,15,10
2019/8/13,0:14:00,7,51,29,3,5,14,76.89,15,10
2019/8/13,0:29:00,7,41,21,3,4,13,74.77,15,10
2019/8/13,0:44:00,7,50,29,2,4,15,74.99,15,10
2019/8/13,0:59:00,7,39,22,1,6,10,76.74,15,10
2019/8/13,1:14:00,9,41,25,1,6,9,76.32,15,10
2019/8/13,1:29:00,9,54,31,2,7,14,79.03,15,10
2019/8/13,1:44:00,9,32,13,0,5,14,76.36,15,10
2019/8/13,1:59:00,9,26,9,4,3,10,77.28,15,10
2019/8/13,2:14:00,9,31,13,4,5,9,77.88,15,10
2019/8/13,2:29:00,9,36,19,4,5,8,79.72,15,10
2019/8/13,2:44:00,9,35,21,0,4,10,78.11,15,10
2019/8/13,2:59:00,9,29,16,3,1,9,75.04,15,10
2019/8/13,3:14:00,9,28,17,1,2,8,76.92,15,10
2019/8/13,3:29:00,9,43,29,2,6,6,80.22,15,10
2019/8/13,3:44:00,9,46,31,1,4,10,79.22,15,10
2019/8/13,3:59:00,9,63,48,0,8,7,79.79,15,10
2019/8/13,4:14:00,9,67,55,3,3,6,78.21,15,10
2019/8/13,4:29:00,9,83,63,8,4,8,82.54,15,10
2019/8/13,4:44:00,9,123,103,7,3,10,81.02,15,10
2019/8/13,4:59:00,9,137,113,6,8,10,82.79,15,10
2019/8/13,5:14:00,9,172,149,7,6,10,82.56,15,10
2019/8/13,5:29:00,9,194,158,10,16,10,83.08,15,10
2019/8/13,5:44:00,9,258,226,7,11,14,83.46,15,10
2019/8/13,5:59:00,9,281,247,16,6,12,85.44,15,10
2019/8/13,6:14:00,9,312,272,13,14,13,85.11,15,10
2019/8/13,6:29:00,9,371,321,19,21,10,85.06,15,10
2019/8/13,6:44:00,9,395,339,24,19,13,82.93,15,10
2019/8/13,6:59:00,9,426,363,27,24,12,83.66,15,10
2019/8/13,7:14:00,9,446,386,25,21,14,80.97,15,10
2019/8/13,7:29:00,9,549,470,28,37,14,81.5,15,10
2019/8/13,7:44:00,9,527,453,34,23,17,80.39,15,10
2019/8/13,7:59:00,9,523,457,28,24,14,80.57,15,10
2019/8/13,8:14:00,9,509,443,23,28,15,81.59,15,10
2019/8/13,8:29:00,9,492,433,23,24,12,81.86,15,10
2019/8/13,8:44:00,9,549,491,19,29,10,81.3,15,10
2019/8/13,8:59:00,9,472,395,33,23,21,80.53,15,10
2019/8/13,9:14:00,9,366,295,24,34,13,83.15,15,10
2019/8/13,9:29:00,9,317,238,25,39,15,81.31,15,10
2019/8/13,9:44:00,9,248,189,23,25,11,83.47,15,10
2019/8/13,9:59:00,9,228,174,15,25,14,83.71,15,10
2019/8/13,10:14:00,9,250,175,29,36,10,83.84,15,10
2019/8/13,10:29:00,9,209,145,27,25,12,82.14,15,10
2019/8/13,10:44:00,9,203,141,17,25,20,81.94,15,10
2019/8/13,10:59:00,9,228,153,24,37,14,82.05,15,10
2019/8/13,11:14:00,9,191,131,20,31,9,83.77,15,10
2019/8/13,11:29:00,9,217,137,35,33,12,81.95,15,10
2019/8/13,11:44:00,9,227,166,20,27,14,82.36,15,10
2019/8/13,11:59:00,9,226,149,32,32,13,81.28,15,10
2019/8/13,12:14:00,9,252,186,32,23,11,81.58,15,10
2019/8/13,12:29:00,9,236,172,24,28,12,82.05,15,10
2019/8/13,12:44:00,9,227,167,25,30,5,82.7,15,10
2019/8/13,12:59:00,9,227,177,23,17,10,83.93,15,10
2019/8/13,13:14:00,9,262,196,18,35,13,83.46,15,10
2019/8/13,13:29:00,9,264,183,28,39,14,82.64,15,10
2019/8/13,13:44:00,9,284,222,26,27,9,83.01,15,10
2019/8/13,13:59:00,9,246,176,23,38,9,83.57,15,10
2019/8/13,14:14:00,9,250,168,30,33,19,82.11,15,10
2019/8/13,14:29:00,9,218,145,19,39,15,83,15,10
2019/8/13,14:44:00,9,211,146,22,31,12,84.36,15,10
2019/8/13,14:59:00,9,247,177,22,39,9,82.87,15,10
2019/8/13,15:14:00,9,224,154,35,29,6,83.55,15,10
2019/8/13,15:29:00,9,271,196,25,34,16,82.83,15,10
2019/8/13,15:44:00,9,280,207,26,33,14,83.81,15,10
2019/8/13,15:59:00,9,294,221,21,37,15,82.62,15,10
2019/8/13,16:14:00,9,290,220,26,33,11,83.54,15,10
2019/8/13,16:29:00,9,306,238,22,37,9,85.26,15,10
2019/8/13,16:44:00,9,357,269,37,32,19,82.69,15,10
2019/8/13,16:59:00,9,342,288,19,24,11,83.56,15,10
2019/8/13,17:14:00,9,370,317,24,17,12,84.85,15,10
2019/8/13,17:29:00,9,372,316,26,17,13,84.89,15,10
2019/8/13,17:44:00,9,414,359,18,24,13,83.88,15,10
2019/8/13,17:59:00,9,358,308,21,21,8,85.32,15,10
2019/8/13,18:14:00,9,405,339,27,23,16,83.78,15,10
2019/8/13,18:29:00,9,368,316,18,21,13,83.24,15,10
2019/8/13,18:44:00,9,354,298,25,21,10,83.31,15,10
2019/8/13,18:59:00,9,253,212,8,21,12,84.3,15,10
2019/8/13,19:14:00,9,248,203,20,12,13,81.8,15,10
2019/8/13,19:29:00,9,207,168,17,15,7,83.25,15,10
2019/8/13,19:44:00,9,182,143,14,13,12,82.24,15,10
2019/8/13,19:59:00,9,169,130,16,12,11,84.63,15,10
2019/8/13,20:14:00,9,172,131,21,13,7,82.02,15,10
2019/8/13,20:29:00,9,158,124,13,8,13,84.36,15,10
2019/8/13,20:44:00,9,155,118,15,10,12,81.99,15,10
2019/8/13,20:59:00,9,135,97,14,15,9,82.09,15,10
2019/8/13,21:14:00,9,133,107,11,6,9,79.15,15,10
2019/8/13,21:29:00,9,127,97,10,9,11,78.8,15,10
2019/8/13,21:44:00,9,100,74,5,7,14,77.61,15,10
2019/8/13,21:59:00,9,107,75,7,7,18,77.85,15,10
2019/8/13,22:14:00,9,87,59,5,11,12,74.89,15,10
2019/8/13,22:29:00,9,81,62,2,10,7,75.72,15,10
2019/8/13,22:44:00,9,110,74,6,15,15,75.96,15,10
2019/8/13,22:59:00,9,94,76,4,4,10,78.34,15,10
2019/8/13,23:14:00,9,88,58,7,10,13,76.93,15,10
2019/8/13,23:29:00,9,79,56,9,4,10,79.11,15,10
2019/8/13,23:44:00,9,82,54,5,6,17,78.03,15,10
2019/8/13,23:59:00,9,50,29,3,10,8,79.71,15,10
2019/8/14,0:14:00,9,47,21,3,8,15,77.47,15,10
2019/8/14,0:29:00,9,47,23,3,6,15,74.29,15,10
2019/8/14,0:44:00,9,37,19,2,5,11,78.83,15,10
2019/8/14,0:59:00,9,37,20,2,10,5,81.27,15,10
2019/8/14,1:14:00,9,42,24,3,5,10,79.1,15,10
2019/8/14,1:29:00,9,38,14,3,8,13,76.03,15,10
2019/8/14,1:44:00,9,46,15,5,8,18,82.14,15,10
2019/8/14,1:59:00,9,32,12,2,7,11,77.88,15,10
2019/8/14,2:14:00,9,37,21,2,3,11,77.73,15,10
2019/8/14,2:29:00,9,27,11,3,1,12,76.28,15,10
2019/8/14,2:44:00,9,37,13,5,5,14,78.27,15,10
2019/8/14,2:59:00,9,39,17,2,6,14,76.75,15,10
2019/8/14,3:14:00,9,43,21,4,7,11,78.3,15,10
2019/8/14,3:29:00,9,46,28,2,5,11,79.78,15,10
2019/8/14,3:44:00,9,52,37,3,5,7,82.2,15,10
2019/8/14,3:59:00,9,75,50,7,10,8,78.87,15,10
2019/8/14,4:14:00,9,54,40,2,6,6,78.91,15,10
2019/8/14,4:29:00,9,87,66,6,3,12,79.28,15,10
2019/8/14,4:44:00,9,129,105,5,8,11,81.08,15,10
2019/8/14,4:59:00,9,137,113,2,10,12,80.93,15,10
2019/8/14,5:14:00,9,161,140,4,7,10,83.82,15,10
2019/8/14,5:29:00,9,192,162,15,6,9,84.76,15,10
2019/8/14,5:44:00,9,268,233,14,11,10,84.84,15,10
2019/8/14,5:59:00,9,243,204,13,10,16,85.63,15,10
2019/8/14,6:14:00,9,262,217,19,12,14,85.7,15,10
2019/8/14,6:29:00,9,346,291,25,15,15,87.06,15,10
2019/8/14,6:44:00,9,385,337,18,12,18,83.95,15,10
2019/8/14,6:59:00,9,417,352,32,21,12,84.28,15,10
2019/8/14,7:14:00,9,441,377,32,20,12,83.88,15,10
2019/8/14,7:29:00,9,478,420,26,19,13,82.98,15,10
2019/8/14,7:44:00,9,496,426,32,23,15,79.32,15,10
2019/8/14,7:59:00,9,484,420,28,25,11,78.29,15,10
2019/8/14,8:14:00,9,445,384,26,22,13,81.1,15,10
2019/8/14,8:29:00,9,506,418,42,30,16,78.95,15,10
2019/8/14,8:44:00,9,538,476,23,28,11,76.61,15,10
2019/8/14,8:59:00,9,448,383,20,31,14,78.46,15,10
2019/8/14,9:14:00,9,375,313,28,20,14,80.02,15,10
2019/8/14,9:29:00,9,310,247,21,29,13,78.96,15,10
2019/8/14,9:44:00,9,282,206,24,33,19,76.79,15,10
2019/8/14,9:59:00,9,243,177,25,26,15,81.63,15,10
2019/8/14,10:14:00,9,256,188,25,29,14,80.04,15,10
2019/8/14,10:29:00,9,217,151,31,22,13,83.98,15,10
2019/8/14,10:44:00,9,199,131,27,28,13,81.68,15,10
2019/8/14,10:59:00,9,207,143,17,29,18,81.24,15,10
2019/8/14,11:14:00,9,208,134,21,37,16,78.43,15,10
2019/8/14,11:29:00,9,184,133,16,24,11,80.12,15,10
2019/8/14,11:44:00,9,204,139,27,28,10,79.42,15,10
2019/8/14,11:59:00,9,234,151,30,36,17,78.68,15,10
2019/8/14,12:14:00,9,206,160,21,17,8,81.41,15,10
2019/8/14,12:29:00,9,236,172,16,32,16,79.82,15,10
2019/8/14,12:44:00,9,231,175,20,20,16,76.89,15,10
2019/8/14,12:59:00,9,257,193,23,28,13,79.09,15,10
2019/8/14,13:14:00,9,245,180,26,26,13,80.29,15,10
2019/8/14,13:29:00,9,229,176,15,30,8,81.37,15,10
2019/8/14,13:44:00,9,261,200,24,24,13,81.19,15,10
2019/8/14,13:59:00,9,221,160,21,24,16,80.61,15,10
2019/8/14,14:14:00,9,231,162,27,24,18,80.29,15,10
2019/8/14,14:29:00,9,213,141,21,36,15,81.98,15,10
2019/8/14,14:44:00,9,233,150,22,47,14,79.51,15,10
2019/8/14,14:59:00,9,242,163,24,39,16,79.48,15,10
2019/8/14,15:14:00,9,233,158,24,37,14,78.08,15,10
2019/8/14,15:29:00,9,236,175,18,34,9,79.91,15,10
2019/8/14,15:44:00,9,262,202,21,28,11,79.17,15,10
2019/8/14,15:59:00,9,234,163,14,41,16,81.47,15,10
2019/8/14,16:14:00,9,223,165,26,24,8,81.49,15,10
2019/8/14,16:29:00,9,273,210,23,26,14,80.68,15,10
2019/8/14,16:44:00,9,328,256,30,31,11,80.94,15,10
2019/8/14,16:59:00,9,293,242,22,17,12,82.76,15,10
2019/8/14,17:14:00,9,336,290,16,18,12,82,15,10
2019/8/14,17:29:00,9,364,297,28,25,14,79.73,15,10
2019/8/14,17:44:00,9,355,308,22,11,14,79.78,15,10
2019/8/14,17:59:00,9,349,290,25,18,16,79.59,15,10
2019/8/14,18:14:00,9,430,385,20,16,9,79.07,15,10
2019/8/14,18:29:00,9,413,361,25,16,11,79.65,15,10
2019/8/14,18:44:00,9,466,414,20,15,17,76.96,15,10
2019/8/14,18:59:00,9,377,328,22,12,15,79.62,15,10
2019/8/14,19:14:00,9,308,266,17,12,13,80.57,15,10
2019/8/14,19:29:00,9,269,226,17,13,13,80.78,15,10
2019/8/14,19:44:00,9,197,156,19,9,13,79.13,15,10
2019/8/14,19:59:00,9,164,138,5,12,9,83.2,15,10
2019/8/14,20:14:00,9,163,124,13,12,14,81.44,15,10
2019/8/14,20:29:00,9,128,94,15,12,7,82.81,15,10
2019/8/14,20:44:00,9,136,108,10,9,9,82.62,15,10
2019/8/14,20:59:00,9,115,84,7,10,14,77.84,15,10
2019/8/14,21:14:00,9,118,99,7,4,8,78.44,15,10
2019/8/14,21:29:00,9,120,86,11,8,15,74.94,15,10
2019/8/14,21:44:00,9,112,92,3,7,10,74.41,15,10
2019/8/14,21:59:00,9,112,78,8,8,18,76.12,15,10
2019/8/14,22:14:00,9,89,69,6,9,5,75.98,15,10
2019/8/14,22:29:00,9,80,66,4,3,7,76.23,15,10
2019/8/14,22:44:00,9,81,64,2,8,7,76.45,15,10
2019/8/14,22:59:00,9,74,48,3,7,16,76.81,15,10
2019/8/14,23:14:00,9,54,36,3,5,10,77.42,15,10
2019/8/14,23:29:00,9,52,33,2,4,13,77.85,15,10
2019/8/14,23:44:00,9,46,32,2,8,4,75.93,15,10
2019/8/14,23:59:00,9,41,23,2,7,9,74.27,15,10
2019/8/15,0:14:00,9,28,17,4,4,3,79.07,15,10
2019/8/15,0:29:00,9,51,26,4,8,13,74.79,15,10
2019/8/15,0:44:00,9,46,29,3,6,8,80.33,15,10
2019/8/15,0:59:00,9,45,24,2,10,9,76.31,15,10
2019/8/15,1:14:00,9,40,13,6,7,14,75.89,15,10
2019/8/15,1:29:00,9,24,8,2,4,10,74.52,15,10
2019/8/15,1:44:00,9,37,18,3,6,10,76.55,15,10
2019/8/15,1:59:00,9,28,13,1,6,8,73.84,15,10
2019/8/15,2:14:00,9,34,11,1,8,14,76.38,15,10
2019/8/15,2:29:00,9,41,19,2,10,10,76.98,15,10
2019/8/15,2:44:00,9,41,17,7,9,8,79.59,15,10
2019/8/15,2:59:00,9,37,17,4,9,7,78.25,15,10
2019/8/15,3:14:00,9,47,23,2,6,16,74.41,15,10
2019/8/15,3:29:00,9,48,26,1,8,13,77.85,15,10
2019/8/15,3:44:00,9,56,31,1,11,13,76.77,15,10
2019/8/15,3:59:00,9,70,45,4,9,12,79.45,15,10
2019/8/15,4:14:00,9,71,56,1,5,9,77.96,15,10
2019/8/15,4:29:00,9,87,76,1,5,5,80.6,15,10
2019/8/15,4:44:00,9,108,89,6,6,7,79.83,15,10
2019/8/15,4:59:00,9,163,131,6,6,20,79.36,15,10
2019/8/15,5:14:00,9,175,147,6,10,12,82.7,15,10
2019/8/15,5:29:00,9,200,172,4,12,12,83.9,15,10
2019/8/15,5:44:00,9,264,232,12,5,15,82.68,15,10
2019/8/15,5:59:00,9,291,246,18,10,17,84.57,15,10
2019/8/15,6:14:00,9,327,274,19,20,14,83.62,15,10
2019/8/15,6:29:00,9,361,318,20,14,9,84.42,15,10
2019/8/15,6:44:00,9,377,327,22,15,13,84.52,15,10
2019/8/15,6:59:00,9,438,356,33,29,20,82.62,15,10
2019/8/15,7:14:00,9,507,428,36,28,15,79.89,15,10
2019/8/15,7:29:00,9,487,416,36,18,17,82.28,15,10
2019/8/15,7:44:00,9,531,465,32,21,13,79.37,15,10
2019/8/15,7:59:00,9,544,471,22,33,18,79.79,15,10
2019/8/15,8:14:00,9,516,423,37,38,18,79.83,15,10
2019/8/15,8:29:00,9,541,453,31,42,15,81.78,15,10
2019/8/15,8:44:00,9,545,474,26,30,15,81.44,15,10
2019/8/15,8:59:00,9,509,432,28,33,16,81.56,15,10
2019/8/15,9:14:00,9,360,287,34,25,14,83.62,15,10
2019/8/15,9:29:00,9,344,259,38,31,16,82.14,15,10
2019/8/15,9:44:00,9,279,211,22,27,19,82.84,15,10
2019/8/15,9:59:00,9,248,178,19,34,17,83.85,15,10
2019/8/15,10:14:00,9,247,181,26,29,11,82.72,15,10
2019/8/15,10:29:00,9,243,172,26,32,13,80.99,15,10
2019/8/15,10:44:00,9,257,169,27,40,21,81.84,15,10
2019/8/15,10:59:00,9,208,144,30,24,10,82.58,15,10
2019/8/15,11:14:00,9,214,151,18,29,16,84.34,15,10
2019/8/15,11:29:00,9,208,148,19,31,10,83.81,15,10
2019/8/15,11:44:00,9,226,158,26,29,13,81.99,15,10
2019/8/15,11:59:00,9,257,176,21,43,17,82.13,15,10
2019/8/15,12:14:00,9,255,189,16,39,11,83.08,15,10
2019/8/15,12:29:00,9,237,165,30,27,15,82.5,15,10
2019/8/15,12:44:00,9,283,216,24,28,15,80.69,15,10
2019/8/15,12:59:00,9,277,202,27,34,14,81.14,15,10
2019/8/15,13:14:00,9,277,207,27,35,8,82.84,15,10
2019/8/15,13:29:00,9,276,202,27,35,12,82.7,15,10
2019/8/15,13:44:00,9,319,241,30,34,14,84.15,15,10
2019/8/15,13:59:00,9,265,199,21,27,18,82.71,15,10
2019/8/15,14:14:00,9,237,183,20,27,7,84.47,15,10
2019/8/15,14:29:00,9,247,177,19,31,20,83.76,15,10
2019/8/15,14:44:00,9,228,168,20,32,8,85.59,15,10
2019/8/15,14:59:00,9,249,170,30,39,10,85.2,15,10
2019/8/15,15:14:00,9,230,164,26,27,13,84.29,15,10
2019/8/15,15:29:00,9,247,176,23,35,13,83.2,15,10
2019/8/15,15:44:00,9,257,192,18,36,11,83.36,15,10
2019/8/15,15:59:00,9,237,168,25,28,16,84.91,15,10
2019/8/15,16:14:00,9,264,206,25,22,11,85.07,15,10
2019/8/15,16:29:00,9,255,207,14,26,8,84.54,15,10
2019/8/15,16:44:00,9,289,221,26,27,15,83.02,15,10
2019/8/15,16:59:00,9,266,203,25,28,10,84.75,15,10
2019/8/15,17:14:00,9,316,246,26,30,14,84.04,15,10
2019/8/15,17:29:00,9,313,262,21,16,14,83.46,15,10
2019/8/15,17:44:00,9,333,290,8,17,18,84.17,15,10
2019/8/15,17:59:00,9,310,272,13,16,9,83.68,15,10
2019/8/15,18:14:00,9,312,269,25,7,11,85.83,15,10
2019/8/15,18:29:00,9,333,271,27,21,14,84.08,15,10
2019/8/15,18:44:00,9,343,282,32,15,14,81.85,15,10
2019/8/15,18:59:00,9,296,249,21,18,8,82.25,15,10
2019/8/15,19:14:00,9,269,227,16,15,11,84.54,15,10
2019/8/15,19:29:00,9,246,204,17,15,10,82.93,15,10
2019/8/15,19:44:00,9,229,188,16,14,11,83.68,15,10
2019/8/15,19:59:00,9,154,128,12,6,8,84.25,15,10
2019/8/15,20:14:00,9,170,144,10,7,9,83.72,15,10
2019/8/15,20:29:00,9,185,153,14,9,9,80.71,15,10
2019/8/15,20:44:00,9,135,96,20,8,11,82.93,15,10
2019/8/15,20:59:00,9,137,111,6,3,17,81.57,15,10
2019/8/15,21:14:00,9,131,105,12,4,10,80.25,15,10
2019/8/15,21:29:00,9,135,107,12,3,13,78.2,15,10
2019/8/15,21:44:00,9,125,89,10,9,17,77.18,15,10
2019/8/15,21:59:00,9,101,73,8,2,18,76.91,15,10
2019/8/15,22:14:00,9,82,59,7,7,9,79.52,15,10
2019/8/15,22:29:00,9,81,61,5,4,11,80.31,15,10
2019/8/15,22:44:00,9,70,53,4,5,8,78.46,15,10
2019/8/15,22:59:00,9,62,48,4,5,5,80.42,15,10
2019/8/15,23:14:00,9,78,52,3,12,11,78.06,15,10
2019/8/15,23:29:00,9,63,44,3,7,9,77.81,15,10
2019/8/15,23:44:00,9,51,31,4,6,10,76.42,15,10
2019/8/15,23:59:00,9,49,26,3,8,12,79.28,15,10
2019/8/16,0:14:00,9,53,30,3,7,13,75.09,15,10
2019/8/16,0:29:00,9,45,27,4,4,10,77.35,15,10
2019/8/16,0:44:00,9,43,23,3,9,8,79.94,15,10
2019/8/16,0:59:00,9,45,27,1,6,11,80.65,15,10
2019/8/16,1:14:00,11,35,14,1,7,13,74.45,15,10
2019/8/16,1:29:00,11,36,18,6,9,3,78.08,15,10
2019/8/16,1:44:00,11,42,9,2,14,17,77.23,15,10
2019/8/16,1:59:00,11,46,21,2,11,12,77.92,15,10
2019/8/16,2:14:00,11,47,18,4,9,16,72.84,15,10
2019/8/16,2:29:00,11,34,17,4,9,4,71.92,15,10
2019/8/16,2:44:00,11,50,27,5,9,9,74.82,15,10
2019/8/16,2:59:00,11,29,11,4,5,9,74.56,15,10
2019/8/16,3:14:00,11,41,19,1,11,10,79.38,15,10
2019/8/16,3:29:00,11,55,30,5,9,11,82.45,15,10
2019/8/16,3:44:00,11,59,33,7,8,11,78.24,15,10
2019/8/16,3:59:00,11,74,57,2,4,11,80.75,15,10
2019/8/16,4:14:00,11,70,58,2,2,8,82.01,15,10
2019/8/16,4:29:00,11,95,66,7,6,16,79.35,15,10
2019/8/16,4:44:00,11,130,111,3,4,12,79.96,15,10
2019/8/16,4:59:00,11,146,117,11,9,9,82.2,15,10
2019/8/16,5:14:00,11,154,123,11,10,10,81.89,15,10
2019/8/16,5:29:00,11,216,190,7,10,9,84.13,15,10
2019/8/16,5:44:00,11,244,213,11,12,8,84.61,15,10
2019/8/16,5:59:00,11,254,215,10,14,15,84.94,15,10
2019/8/16,6:14:00,11,272,220,23,15,14,84.96,15,10
2019/8/16,6:29:00,11,360,307,22,19,12,85.44,15,10
2019/8/16,6:44:00,11,390,330,31,19,10,84.89,15,10
2019/8/16,6:59:00,11,419,345,28,22,24,84.11,15,10
2019/8/16,7:14:00,11,432,344,44,25,19,83.1,15,10
2019/8/16,7:29:00,11,403,350,25,18,10,83.54,15,10
2019/8/16,7:44:00,11,441,364,32,24,21,83.24,15,10
2019/8/16,7:59:00,11,358,282,27,36,13,84.25,15,10
2019/8/16,8:14:00,11,336,281,28,17,10,84.41,15,10
2019/8/16,8:29:00,11,451,388,30,19,14,82.42,15,10
2019/8/16,8:44:00,11,389,327,21,24,17,83.8,15,10
2019/8/16,8:59:00,11,378,313,21,30,14,84.3,15,10
2019/8/16,9:14:00,11,302,234,23,34,11,83.47,15,10
2019/8/16,9:29:00,11,261,200,24,27,10,83.21,15,10
2019/8/16,9:44:00,11,215,151,25,27,12,82.8,15,10
2019/8/16,9:59:00,11,210,149,25,24,12,83.13,15,10
2019/8/16,10:14:00,11,196,132,23,25,16,81.16,15,10
2019/8/16,10:29:00,11,188,128,25,24,11,82.39,15,10
2019/8/16,10:44:00,11,193,126,24,34,9,82.7,15,10
2019/8/16,10:59:00,11,216,146,28,30,12,83.07,15,10
2019/8/16,11:14:00,11,201,138,21,33,9,81.63,15,10
2019/8/16,11:29:00,11,203,131,23,29,20,82.04,15,10
2019/8/16,11:44:00,11,202,140,24,27,11,80.35,15,10
2019/8/16,11:59:00,11,165,117,12,24,12,82.3,15,10
2019/8/16,12:14:00,11,219,153,18,38,10,82.79,15,10
2019/8/16,12:29:00,11,237,177,22,29,9,82.49,15,10
2019/8/16,12:44:00,11,228,167,27,20,14,83.25,15,10
2019/8/16,12:59:00,11,230,174,25,20,11,81.83,15,10
2019/8/16,13:14:00,11,228,167,25,22,14,81.86,15,10
2019/8/16,13:29:00,11,218,161,23,21,13,83.97,15,10
2019/8/16,13:44:00,11,258,195,18,32,13,80.3,15,10
2019/8/16,13:59:00,11,241,165,27,30,19,80.73,15,10
2019/8/16,14:14:00,11,251,200,18,21,12,78.17,15,10
2019/8/16,14:29:00,11,239,171,23,33,12,81.14,15,10
2019/8/16,14:44:00,11,209,148,19,37,5,81.87,15,10
2019/8/16,14:59:00,11,213,160,18,29,6,80.56,15,10
2019/8/16,15:14:00,11,202,148,20,26,8,81.85,15,10
2019/8/16,15:29:00,11,243,186,21,25,11,81.1,15,10
2019/8/16,15:44:00,11,268,204,23,33,8,83.1,15,10
2019/8/16,15:59:00,11,289,214,25,34,16,81.53,15,10
2019/8/16,16:14:00,11,302,233,22,33,14,80.87,15,10
2019/8/16,16:29:00,11,299,234,31,22,12,80.83,15,10
2019/8/16,16:44:00,11,345,285,24,29,7,80.47,15,10
2019/8/16,16:59:00,11,274,227,20,15,12,80.33,15,10
2019/8/16,17:14:00,11,296,252,15,21,8,80.81,15,10
2019/8/16,17:29:00,11,328,283,20,15,10,82.51,15,10
2019/8/16,17:44:00,11,322,272,16,23,11,80.95,15,10
2019/8/16,17:59:00,11,345,296,19,12,18,79.24,15,10
2019/8/16,18:14:00,11,300,261,15,17,7,81.24,15,10
2019/8/16,18:29:00,11,301,264,16,10,11,79.2,15,10
2019/8/16,18:44:00,11,308,265,20,17,6,79.9,15,10
2019/8/16,18:59:00,11,280,242,16,15,7,81.23,15,10
2019/8/16,19:14:00,11,234,200,14,10,10,80.91,15,10
2019/8/16,19:29:00,11,246,202,22,11,11,79.21,15,10
2019/8/16,19:44:00,11,217,181,13,15,8,81.83,15,10
2019/8/16,19:59:00,11,170,136,9,9,16,79.71,15,10
2019/8/16,20:14:00,11,164,129,13,8,14,79.7,15,10
2019/8/16,20:29:00,11,144,110,12,9,13,79.39,15,10
2019/8/16,20:44:00,11,126,105,5,6,10,78.89,15,10
2019/8/16,20:59:00,11,125,99,5,8,13,75.1,15,10
2019/8/16,21:14:00,11,113,89,7,6,11,75.97,15,10
2019/8/16,21:29:00,11,109,83,8,4,14,78.21,15,10
2019/8/16,21:44:00,11,97,74,4,6,13,75.01,15,10
2019/8/16,21:59:00,11,104,77,8,9,10,73.93,15,10
2019/8/16,22:14:00,11,91,65,5,5,16,73.77,15,10
2019/8/16,22:29:00,11,68,57,2,2,7,75.29,15,10
2019/8/16,22:44:00,11,70,55,5,2,8,77.32,15,10
2019/8/16,22:59:00,11,66,46,4,5,11,73.13,15,10
2019/8/16,23:14:00,11,49,31,7,2,9,74.17,15,10
