MIDAS ID, Legacy MIDAS ID, Site Name,,,,,,,,
2019/8/1,15:59:00,9,110,103,4,2,1,71.61,15,10
2019/8/1,16:14:00,9,113,105,4,1,3,69.57,15,10
2019/8/1,16:29:00,9,174,153,15,4,2,68.03,15,10
2019/8/1,16:44:00,9,183,172,6,3,2,68.89,15,10
2019/8/1,16:59:00,9,203,190,10,0,3,70.77,15,10
2019/8/1,17:14:00,9,187,177,5,2,3,71.68,15,10
2019/8/1,17:29:00,9,248,224,16,7,1,68.83,15,10
2019/8/1,17:44:00,9,220,199,13,3,5,70.15,15,10
2019/8/1,17:59:00,9,210,192,12,4,2,71.72,15,10
2019/8/1,18:14:00,9,212,191,13,7,1,69.83,15,10
2019/8/1,18:29:00,9,214,199,11,1,3,69.4,15,10
2019/8/1,18:44:00,9,211,193,10,4,4,70.79,15,10
2019/8/1,18:59:00,9,205,188,12,2,3,68.9,15,10
2019/8/1,19:14:00,9,138,122,11,2,3,69.29,15,10
2019/8/1,19:29:00,9,105,100,2,2,1,69.95,15,10
2019/8/1,19:44:00,9,85,79,4,1,1,69.69,15,10
2019/8/1,19:59:00,9,96,88,7,0,1,70.23,15,10
2019/8/1,20:14:00,9,66,58,6,1,1,68.45,15,10
2019/8/1,20:29:00,9,71,66,3,0,2,71.05,15,10
2019/8/1,20:44:00,9,50,46,3,0,1,68.1,15,10
2019/8/1,20:59:00,9,45,40,2,0,3,68.81,15,10
2019/8/1,21:14:00,9,49,45,3,0,1,69.55,15,10
2019/8/1,21:29:00,9,55,51,3,0,1,63.89,15,10
2019/8/1,21:44:00,9,41,36,3,0,2,64.93,15,10
2019/8/1,21:59:00,9,37,36,0,0,1,67.93,15,10
2019/8/1,22:14:00,9,42,38,3,1,0,69.18,15,10
2019/8/1,22:29:00,9,35,30,4,0,1,69.94,15,10
2019/8/1,22:44:00,9,19,18,0,0,1,67.87,15,10
2019/8/1,22:59:00,9,24,23,0,1,0,63.28,15,10
2019/8/1,23:14:00,9,12,11,0,0,1,61.97,15,10
2019/8/1,23:29:00,9,13,12,0,0,1,64.84,15,10
2019/8/1,23:44:00,9,14,13,0,1,0,68.74,15,10
2019/8/1,23:59:00,9,6,6,0,0,0,59.07,15,10
2019/8/2,0:14:00,9,10,9,0,0,1,64.3,15,10
2019/8/2,0:29:00,9,2,2,0,0,0,60.03,15,10
2019/8/2,0:44:00,9,7,4,0,0,3,65.64,15,10
2019/8/2,0:59:00,9,0,0,0,0,0,0,15,10
2019/8/2,1:14:00,11,4,3,0,1,0,66.4,15,10
2019/8/2,1:29:00,11,5,3,1,0,1,71.56,15,10
2019/8/2,1:44:00,11,1,1,0,0,0,84,15,10
2019/8/2,1:59:00,11,2,1,0,1,0,75.34,15,10
2019/8/2,2:14:00,11,5,3,1,0,1,66.37,15,10
2019/8/2,2:29:00,11,1,1,0,0,0,74,15,10
2019/8/2,2:44:00,11,5,5,0,0,0,67.33,15,10
2019/8/2,2:59:00,11,11,11,0,0,0,73.54,15,10
2019/8/2,3:14:00,11,10,9,0,1,0,69.85,15,10
2019/8/2,3:29:00,11,15,14,1,0,0,79.58,15,10
2019/8/2,3:44:00,11,20,19,0,0,1,76.2,15,10
2019/8/2,3:59:00,11,28,28,0,0,0,77.63,15,10
2019/8/2,4:14:00,11,45,45,0,0,0,77.91,15,10
2019/8/2,4:29:00,11,63,62,0,0,1,75.89,15,10
2019/8/2,4:44:00,11,64,61,3,0,0,74.44,15,10
2019/8/2,4:59:00,11,142,138,4,0,0,73.12,15,10
2019/8/2,5:14:00,11,175,168,6,1,0,72.43,15,10
2019/8/2,5:29:00,11,230,218,8,1,3,71.83,15,10
2019/8/2,5:44:00,11,183,172,10,1,0,72.01,15,10
2019/8/2,5:59:00,11,183,173,7,1,2,73.02,15,10
2019/8/2,6:14:00,11,162,150,11,0,1,73.91,15,10
2019/8/2,6:29:00,11,159,150,5,1,3,73.57,15,10
2019/8/2,6:44:00,11,175,164,10,0,1,73.3,15,10
2019/8/2,6:59:00,11,161,156,4,0,1,74.13,15,10
2019/8/2,7:14:00,11,189,176,11,2,0,73.31,15,10
2019/8/2,7:29:00,11,183,169,11,1,2,70.31,15,10
2019/8/2,7:44:00,11,172,157,10,1,4,72.66,15,10
2019/8/2,7:59:00,11,134,124,7,1,2,72.55,15,10
2019/8/2,8:14:00,11,149,132,9,0,8,73.69,15,10
2019/8/2,8:29:00,11,136,118,11,1,6,71.92,15,10
2019/8/2,8:44:00,11,136,126,5,2,3,72.31,15,10
2019/8/2,8:59:00,11,138,131,5,0,2,71.94,15,10
2019/8/2,9:14:00,11,97,88,8,0,1,74.91,15,10
2019/8/2,9:29:00,11,107,94,6,2,5,72.35,15,10
2019/8/2,9:44:00,11,107,95,7,2,3,67.94,15,10
2019/8/2,9:59:00,11,93,86,4,1,2,72.42,15,10
2019/8/2,10:14:00,11,106,88,9,1,8,70.2,15,10
2019/8/2,10:29:00,11,108,104,3,0,1,71.35,15,10
2019/8/2,10:44:00,11,105,91,12,0,2,71.42,15,10
2019/8/2,10:59:00,11,118,104,12,0,2,71.22,15,10
2019/8/2,11:14:00,11,124,110,8,4,2,69.39,15,10
2019/8/2,11:29:00,11,89,81,4,3,1,68.53,15,10
2019/8/2,11:44:00,11,112,101,5,2,4,71.09,15,10
2019/8/2,11:59:00,11,140,131,7,1,1,68.77,15,10
2019/8/2,12:14:00,11,140,130,5,2,3,72.54,15,10
2019/8/2,12:29:00,11,107,98,6,1,2,71.98,15,10
2019/8/2,12:44:00,11,129,123,6,0,0,70.68,15,10
2019/8/2,12:59:00,11,132,109,18,1,4,69.67,15,10
2019/8/2,13:14:00,11,127,116,8,0,3,70.82,15,10
2019/8/2,13:29:00,11,152,133,12,3,4,68.97,15,10
2019/8/2,13:44:00,11,121,111,7,1,2,70.98,15,10
2019/8/2,13:59:00,11,134,120,10,0,4,71.19,15,10
2019/8/2,14:14:00,11,144,132,6,1,5,69.97,15,10
2019/8/2,14:29:00,11,116,111,4,0,1,70.31,15,10
2019/8/2,14:44:00,11,89,79,7,1,2,73.14,15,10
2019/8/2,14:59:00,11,125,112,8,1,4,69.58,15,10
2019/8/2,15:14:00,11,103,91,8,1,3,67.98,15,10
2019/8/2,15:29:00,11,117,101,11,1,4,71.77,15,10
2019/8/2,15:44:00,11,130,120,6,2,2,68.61,15,10
2019/8/2,15:59:00,11,151,141,7,1,2,70.21,15,10
2019/8/2,16:14:00,11,125,113,4,6,2,69.11,15,10
2019/8/2,16:29:00,11,153,140,8,0,5,68.36,15,10
2019/8/2,16:44:00,11,129,119,7,1,2,70.41,15,10
2019/8/2,16:59:00,11,138,119,10,3,6,69.84,15,10
2019/8/2,17:14:00,11,171,152,11,5,3,70.76,15,10
2019/8/2,17:29:00,11,208,186,13,4,5,69.15,15,10
2019/8/2,17:44:00,11,188,173,8,2,5,70.37,15,10
2019/8/2,17:59:00,11,196,180,7,5,4,67.84,15,10
2019/8/2,18:14:00,11,165,148,14,2,1,70.82,15,10
2019/8/2,18:29:00,11,182,166,9,3,4,68.64,15,10
2019/8/2,18:44:00,11,142,132,7,0,3,68.99,15,10
2019/8/2,18:59:00,11,144,135,7,2,0,67.18,15,10
2019/8/2,19:14:00,11,104,95,6,1,2,68.52,15,10
2019/8/2,19:29:00,11,81,76,2,0,3,71.96,15,10
2019/8/2,19:44:00,11,75,64,8,1,2,68.76,15,10
2019/8/2,19:59:00,11,70,64,5,0,1,68.8,15,10
2019/8/2,20:14:00,11,56,52,2,0,2,67.14,15,10
2019/8/2,20:29:00,11,55,49,4,0,2,70.23,15,10
2019/8/2,20:44:00,11,66,61,3,1,1,67.49,15,10
2019/8/2,20:59:00,11,50,46,2,0,2,65.94,15,10
2019/8/2,21:14:00,11,50,47,2,0,1,69.2,15,10
2019/8/2,21:29:00,11,43,39,2,1,1,64.06,15,10
2019/8/2,21:44:00,11,53,49,2,0,2,66.58,15,10
2019/8/2,21:59:00,11,53,45,3,1,4,65.49,15,10
2019/8/2,22:14:00,11,56,53,3,0,0,66.32,15,10
2019/8/2,22:29:00,11,39,37,1,0,1,70.31,15,10
2019/8/2,22:44:00,11,20,19,0,0,1,65.65,15,10
2019/8/2,22:59:00,11,30,27,2,1,0,67.54,15,10
2019/8/2,23:14:00,11,21,19,1,0,1,71.75,15,10
2019/8/2,23:29:00,11,12,11,0,0,1,67.84,15,10
2019/8/2,23:44:00,11,13,12,0,1,0,65.4,15,10
2019/8/2,23:59:00,11,11,11,0,0,0,59.92,15,10
2019/8/3,0:14:00,11,4,3,0,0,1,71.91,15,10
2019/8/3,0:29:00,11,3,2,0,0,1,64.79,15,10
2019/8/3,0:44:00,11,6,4,0,0,2,62.12,15,10
2019/8/3,0:59:00,11,2,2,0,0,0,67.45,15,10
2019/8/3,1:14:00,5,3,2,0,1,0,65.77,15,10
2019/8/3,1:29:00,5,2,2,0,0,0,74.34,15,10
2019/8/3,1:44:00,5,4,4,0,0,0,65.15,15,10
2019/8/3,1:59:00,5,3,3,0,0,0,59.47,15,10
2019/8/3,2:14:00,5,1,1,0,0,0,75,15,10
2019/8/3,2:29:00,5,4,4,0,0,0,77.44,15,10
2019/8/3,2:44:00,5,6,5,0,0,1,68.09,15,10
2019/8/3,2:59:00,5,6,6,0,0,0,74.38,15,10
2019/8/3,3:14:00,5,5,5,0,0,0,72.14,15,10
2019/8/3,3:29:00,5,14,13,0,1,0,78.6,15,10
2019/8/3,3:44:00,5,31,27,2,0,2,77.41,15,10
2019/8/3,3:59:00,5,63,61,2,0,0,73.23,15,10
2019/8/3,4:14:00,5,61,59,1,0,1,75.43,15,10
2019/8/3,4:29:00,5,79,77,2,0,0,77.1,15,10
2019/8/3,4:44:00,5,72,69,1,2,0,73.45,15,10
2019/8/3,4:59:00,5,117,113,4,0,0,73.39,15,10
2019/8/3,5:14:00,5,150,143,7,0,0,73.51,15,10
2019/8/3,5:29:00,5,187,177,9,0,1,71.39,15,10
2019/8/3,5:44:00,5,144,135,8,0,1,74.42,15,10
2019/8/3,5:59:00,5,154,143,9,1,1,71.66,15,10
2019/8/3,6:14:00,5,139,129,5,3,2,70.66,15,10
2019/8/3,6:29:00,5,120,112,5,1,2,71.13,15,10
2019/8/3,6:44:00,5,138,130,5,1,2,72.27,15,10
2019/8/3,6:59:00,5,128,113,13,1,1,71.53,15,10
2019/8/3,7:14:00,5,109,96,12,0,1,71.58,15,10
2019/8/3,7:29:00,5,129,119,9,0,1,70.21,15,10
2019/8/3,7:44:00,5,136,121,14,0,1,69.58,15,10
2019/8/3,7:59:00,5,121,109,8,1,3,70.77,15,10
2019/8/3,8:14:00,5,102,94,6,1,1,71,15,10
2019/8/3,8:29:00,5,118,108,7,0,3,69.76,15,10
2019/8/3,8:44:00,5,110,98,10,0,2,73.02,15,10
2019/8/3,8:59:00,5,95,84,7,1,3,71.5,15,10
2019/8/3,9:14:00,5,91,79,6,1,5,71.4,15,10
2019/8/3,9:29:00,5,75,73,0,1,1,72.71,15,10
2019/8/3,9:44:00,5,94,83,7,1,3,71.22,15,10
2019/8/3,9:59:00,5,86,76,6,3,1,71.12,15,10
2019/8/3,10:14:00,5,97,85,10,0,2,70.92,15,10
2019/8/3,10:29:00,5,96,85,8,1,2,70.28,15,10
2019/8/3,10:44:00,5,113,100,6,4,3,68.34,15,10
2019/8/3,10:59:00,5,126,113,7,3,3,68.26,15,10
2019/8/3,11:14:00,5,137,127,10,0,0,69.97,15,10
2019/8/3,11:29:00,5,153,136,13,3,1,70.49,15,10
2019/8/3,11:44:00,5,126,118,5,1,2,68.89,15,10
2019/8/3,11:59:00,5,139,131,4,2,2,71.7,15,10
2019/8/3,12:14:00,5,141,127,10,2,2,71.74,15,10
2019/8/3,12:29:00,5,144,130,9,1,4,69.36,15,10
2019/8/3,12:44:00,5,144,138,4,0,2,69.19,15,10
2019/8/3,12:59:00,5,156,147,3,1,5,69.63,15,10
2019/8/3,13:14:00,5,134,125,7,1,1,70.65,15,10
2019/8/3,13:29:00,5,160,151,7,0,2,71.73,15,10
2019/8/3,13:44:00,5,175,165,8,1,1,68.68,15,10
2019/8/3,13:59:00,5,156,144,7,1,4,72.08,15,10
2019/8/3,14:14:00,5,157,144,8,2,3,70.76,15,10
2019/8/3,14:29:00,5,129,117,8,0,4,69.78,15,10
2019/8/3,14:44:00,5,135,123,8,0,4,67.96,15,10
2019/8/3,14:59:00,5,118,106,5,3,4,67.6,15,10
2019/8/3,15:14:00,5,120,108,8,2,2,70.65,15,10
2019/8/3,15:29:00,5,114,97,14,1,2,70.64,15,10
2019/8/3,15:44:00,5,109,100,7,1,1,70.04,15,10
2019/8/3,15:59:00,5,114,106,4,0,4,69.05,15,10
2019/8/3,16:14:00,5,107,92,8,2,5,67.17,15,10
2019/8/3,16:29:00,5,72,63,6,2,1,69.34,15,10
2019/8/3,16:44:00,5,78,71,4,1,2,69.36,15,10
2019/8/3,16:59:00,5,83,72,7,1,3,70.07,15,10
2019/8/3,17:14:00,5,69,64,2,1,2,69.69,15,10
2019/8/3,17:29:00,5,87,81,5,0,1,68.9,15,10
2019/8/3,17:44:00,5,97,84,7,3,3,67.44,15,10
2019/8/3,17:59:00,5,82,76,5,0,1,67.86,15,10
2019/8/3,18:14:00,5,88,84,1,0,3,71.13,15,10
2019/8/3,18:29:00,5,96,91,3,0,2,69.32,15,10
2019/8/3,18:44:00,5,78,72,3,0,3,73.73,15,10
2019/8/3,18:59:00,5,83,77,4,0,2,68.6,15,10
2019/8/3,19:14:00,5,76,72,3,0,1,70.33,15,10
2019/8/3,19:29:00,5,77,72,2,1,2,69.6,15,10
2019/8/3,19:44:00,5,77,71,2,2,2,66.93,15,10
2019/8/3,19:59:00,5,62,59,3,0,0,69.2,15,10
2019/8/3,20:14:00,5,52,50,0,0,2,69.63,15,10
2019/8/3,20:29:00,5,37,32,3,0,2,69.69,15,10
2019/8/3,20:44:00,5,23,20,0,1,2,70.68,15,10
2019/8/3,20:59:00,5,40,37,0,1,2,65.35,15,10
2019/8/3,21:14:00,5,31,27,3,0,1,69.44,15,10
2019/8/3,21:29:00,5,28,25,1,0,2,68.08,15,10
2019/8/3,21:44:00,5,38,34,2,0,2,68.08,15,10
2019/8/3,21:59:00,5,36,34,1,0,1,64.97,15,10
2019/8/3,22:14:00,5,24,21,2,0,1,65.83,15,10
2019/8/3,22:29:00,5,18,16,1,1,0,68.95,15,10
2019/8/3,22:44:00,5,32,28,3,0,1,64.13,15,10
2019/8/3,22:59:00,5,14,14,0,0,0,69.22,15,10
2019/8/3,23:14:00,5,16,14,1,0,1,69.34,15,10
2019/8/3,23:29:00,5,9,8,0,0,1,64.45,15,10
2019/8/3,23:44:00,5,7,7,0,0,0,63.65,15,10
2019/8/3,23:59:00,5,5,3,1,1,0,73.8,15,10
2019/8/4,0:14:00,5,6,4,0,0,2,59,15,10
2019/8/4,0:29:00,5,2,2,0,0,0,64.8,15,10
2019/8/4,0:44:00,5,5,3,1,0,1,58.99,15,10
2019/8/4,0:59:00,5,3,2,0,0,1,81.44,15,10
2019/8/4,1:14:00,6,2,2,0,0,0,73.41,15,10
2019/8/4,1:29:00,6,3,3,0,0,0,69.14,15,10
2019/8/4,1:44:00,6,4,3,1,0,0,60.43,15,10
2019/8/4,1:59:00,6,5,2,2,0,1,67.4,15,10
2019/8/4,2:14:00,6,2,1,0,1,0,63.46,15,10
2019/8/4,2:29:00,6,2,1,1,0,0,71.88,15,10
2019/8/4,2:44:00,6,5,5,0,0,0,73.19,15,10
2019/8/4,2:59:00,6,7,7,0,0,0,75.39,15,10
2019/8/4,3:14:00,6,4,4,0,0,0,67.15,15,10
2019/8/4,3:29:00,6,16,15,1,0,0,75.21,15,10
2019/8/4,3:44:00,6,15,14,0,0,1,71.11,15,10
2019/8/4,3:59:00,6,52,48,2,0,2,73.73,15,10
2019/8/4,4:14:00,6,49,47,1,0,1,76.54,15,10
2019/8/4,4:29:00,6,72,68,3,1,0,75.08,15,10
2019/8/4,4:44:00,6,92,85,7,0,0,72.7,15,10
2019/8/4,4:59:00,6,145,139,5,1,0,71.88,15,10
2019/8/4,5:14:00,6,145,139,5,0,1,73.38,15,10
2019/8/4,5:29:00,6,165,159,3,1,2,71.01,15,10
2019/8/4,5:44:00,6,143,137,3,1,2,71.94,15,10
2019/8/4,5:59:00,6,138,132,3,1,2,71.21,15,10
2019/8/4,6:14:00,6,143,131,7,4,1,71.46,15,10
2019/8/4,6:29:00,6,149,130,14,2,3,70.65,15,10
2019/8/4,6:44:00,6,138,128,7,1,2,71.22,15,10
2019/8/4,6:59:00,6,108,99,6,1,2,70.98,15,10
2019/8/4,7:14:00,6,129,120,7,1,1,73.35,15,10
2019/8/4,7:29:00,6,122,109,9,2,2,70.99,15,10
2019/8/4,7:44:00,6,126,114,8,3,1,69.51,15,10
2019/8/4,7:59:00,6,126,112,11,1,2,69.33,15,10
2019/8/4,8:14:00,6,118,102,12,1,3,70.51,15,10
2019/8/4,8:29:00,6,141,121,13,0,7,68.15,15,10
2019/8/4,8:44:00,6,153,134,12,2,5,68.99,15,10
2019/8/4,8:59:00,6,120,109,7,1,3,69.29,15,10
2019/8/4,9:14:00,6,136,124,6,2,4,67.95,15,10
2019/8/4,9:29:00,6,138,125,10,2,1,70.15,15,10
2019/8/4,9:44:00,6,115,95,9,6,5,66.45,15,10
2019/8/4,9:59:00,6,119,102,12,0,5,70.91,15,10
2019/8/4,10:14:00,6,131,113,9,2,7,69.31,15,10
2019/8/4,10:29:00,6,131,106,13,2,10,68.79,15,10
2019/8/4,10:44:00,6,131,114,9,2,6,70.79,15,10
2019/8/4,10:59:00,6,97,84,8,1,4,71.55,15,10
2019/8/4,11:14:00,6,77,70,4,2,1,70.18,15,10
2019/8/4,11:29:00,6,122,110,7,3,2,71.95,15,10
2019/8/4,11:44:00,6,111,105,4,0,2,70.28,15,10
2019/8/4,11:59:00,6,148,143,5,0,0,70.97,15,10
2019/8/4,12:14:00,6,147,139,4,1,3,70.09,15,10
2019/8/4,12:29:00,6,166,150,15,0,1,70.16,15,10
2019/8/4,12:44:00,6,168,158,7,0,3,69.43,15,10
2019/8/4,12:59:00,6,195,177,14,1,3,69.85,15,10
2019/8/4,13:14:00,6,139,126,9,2,2,70.85,15,10
2019/8/4,13:29:00,6,164,145,14,2,3,68.65,15,10
2019/8/4,13:44:00,6,162,147,10,1,4,71.37,15,10
2019/8/4,13:59:00,6,169,157,5,5,2,68.81,15,10
2019/8/4,14:14:00,6,141,130,9,1,1,70.8,15,10
2019/8/4,14:29:00,6,182,164,13,4,1,68.01,15,10
2019/8/4,14:44:00,6,164,149,9,2,4,69.76,15,10
2019/8/4,14:59:00,6,132,113,13,0,6,69.52,15,10
2019/8/4,15:14:00,6,150,131,13,1,5,68.5,15,10
2019/8/4,15:29:00,6,157,142,10,1,4,66.92,15,10
2019/8/4,15:44:00,6,146,126,12,7,1,68.46,15,10
2019/8/4,15:59:00,6,128,113,9,2,4,64.88,15,10
2019/8/4,16:14:00,6,108,95,10,2,1,70.45,15,10
2019/8/4,16:29:00,6,120,108,8,1,3,69.35,15,10
2019/8/4,16:44:00,6,102,95,3,1,3,70.84,15,10
2019/8/4,16:59:00,6,106,98,4,1,3,70.33,15,10
2019/8/4,17:14:00,6,107,97,3,3,4,67.94,15,10
2019/8/4,17:29:00,6,105,97,4,2,2,72.12,15,10
2019/8/4,17:44:00,6,106,94,7,2,3,70.09,15,10
2019/8/4,17:59:00,6,101,91,6,1,3,69.55,15,10
2019/8/4,18:14:00,6,122,115,5,1,1,72.22,15,10
2019/8/4,18:29:00,6,129,122,5,2,0,70.52,15,10
2019/8/4,18:44:00,6,93,84,7,0,2,70.1,15,10
2019/8/4,18:59:00,6,116,108,4,1,3,72.53,15,10
2019/8/4,19:14:00,6,116,105,8,0,3,70.49,15,10
2019/8/4,19:29:00,6,110,99,6,2,3,70.45,15,10
2019/8/4,19:44:00,6,102,92,9,0,1,71.15,15,10
2019/8/4,19:59:00,6,94,84,5,0,5,72.07,15,10
2019/8/4,20:14:00,6,80,74,2,1,3,70.69,15,10
2019/8/4,20:29:00,6,70,61,7,2,0,72.08,15,10
2019/8/4,20:44:00,6,58,50,3,0,5,69.03,15,10
2019/8/4,20:59:00,6,56,53,0,1,2,71.26,15,10
2019/8/4,21:14:00,6,58,53,4,0,1,66.06,15,10
2019/8/4,21:29:00,6,36,34,2,0,0,63.37,15,10
2019/8/4,21:44:00,6,60,50,4,1,5,66.75,15,10
2019/8/4,21:59:00,6,38,35,1,0,2,66.66,15,10
2019/8/4,22:14:00,6,22,22,0,0,0,71.23,15,10
2019/8/4,22:29:00,6,31,27,3,0,1,62.62,15,10
2019/8/4,22:44:00,6,34,29,4,0,1,65.93,15,10
2019/8/4,22:59:00,6,24,22,2,0,0,68.52,15,10
2019/8/4,23:14:00,6,19,18,0,0,1,60.4,15,10
2019/8/4,23:29:00,6,19,16,1,1,1,68.84,15,10
2019/8/4,23:44:00,6,14,14,0,0,0,68.26,15,10
2019/8/4,23:59:00,6,17,16,0,1,0,59.38,15,10
2019/8/5,0:14:00,6,5,4,0,0,1,56.74,15,10
2019/8/5,0:29:00,6,4,4,0,0,0,76.8,15,10
2019/8/5,0:44:00,6,5,4,0,0,1,60.33,15,10
2019/8/5,0:59:00,6,4,3,0,1,0,58,15,10
2019/8/5,1:14:00,7,2,1,0,0,1,69.77,15,10
2019/8/5,1:29:00,7,1,0,0,1,0,74,15,10
2019/8/5,1:44:00,7,4,4,0,0,0,71.36,15,10
2019/8/5,1:59:00,7,2,0,1,1,0,44.68,15,10
2019/8/5,2:14:00,7,2,1,0,0,1,74.95,15,10
2019/8/5,2:29:00,7,3,2,1,0,0,77.66,15,10
2019/8/5,2:44:00,7,4,4,0,0,0,69.26,15,10
2019/8/5,2:59:00,7,5,3,2,0,0,73.49,15,10
2019/8/5,3:14:00,7,11,10,1,0,0,78.53,15,10
2019/8/5,3:29:00,7,17,16,0,0,1,74.21,15,10
2019/8/5,3:44:00,7,17,16,0,0,1,77.42,15,10
2019/8/5,3:59:00,7,53,51,1,0,1,74.24,15,10
2019/8/5,4:14:00,7,50,50,0,0,0,76.31,15,10
2019/8/5,4:29:00,7,92,90,2,0,0,78.39,15,10
2019/8/5,4:44:00,7,135,130,5,0,0,72.24,15,10
2019/8/5,4:59:00,7,166,158,8,0,0,75.56,15,10
2019/8/5,5:14:00,7,178,169,8,0,1,74.71,15,10
2019/8/5,5:29:00,7,236,226,6,3,1,71.81,15,10
2019/8/5,5:44:00,7,165,159,2,3,1,74.75,15,10
2019/8/5,5:59:00,7,141,132,8,0,1,72.83,15,10
2019/8/5,6:14:00,7,144,134,8,0,2,74.4,15,10
2019/8/5,6:29:00,7,135,128,3,2,2,73.11,15,10
2019/8/5,6:44:00,7,142,139,3,0,0,74.28,15,10
2019/8/5,6:59:00,7,141,128,11,1,1,73.03,15,10
2019/8/5,7:14:00,7,155,143,9,2,1,74,15,10
2019/8/5,7:29:00,7,178,170,8,0,0,71.61,15,10
2019/8/5,7:44:00,7,165,155,8,0,2,71.74,15,10
2019/8/5,7:59:00,7,183,172,9,0,2,71.19,15,10
