MIDAS ID, Legacy MIDAS ID, Site Name,,,,,,,,
2019/9/1,14:44:00,6,897,765,66,33,33,19.05,15,10
2019/9/1,14:59:00,6,870,745,55,40,30,18.07,15,10
2019/9/1,15:14:00,6,914,784,65,38,27,18.63,15,10
2019/9/1,15:29:00,6,964,836,65,39,24,19.96,15,10
2019/9/1,15:44:00,6,1025,891,73,34,27,22.14,15,10
2019/9/1,15:59:00,6,905,801,48,21,35,31.9,15,10
2019/9/1,16:14:00,6,714,644,26,27,17,26.12,15,10
2019/9/1,16:29:00,6,1112,1033,36,17,26,41.39,15,10
2019/9/1,16:44:00,6,1114,1015,50,27,22,26.11,15,10
2019/9/1,16:59:00,6,921,811,48,32,30,22.94,15,10
2019/9/1,17:14:00,6,912,790,47,36,39,19.22,15,10
2019/9/1,17:29:00,6,959,855,45,27,32,20.38,15,10
2019/9/1,17:44:00,6,995,901,48,22,24,21.71,15,10
2019/9/1,17:59:00,6,839,732,48,28,31,19.15,15,10
2019/9/1,18:14:00,6,1035,911,64,26,34,23.43,15,10
2019/9/1,18:29:00,6,1044,930,42,28,44,23.34,15,10
2019/9/1,18:44:00,6,1106,1008,50,21,27,26.76,15,10
2019/9/1,18:59:00,6,1026,914,37,39,36,24.67,15,10
2019/9/1,19:14:00,6,976,863,66,23,24,20.26,15,10
2019/9/1,19:29:00,6,1069,976,52,24,17,23.81,15,10
2019/9/1,19:44:00,6,1022,921,51,21,29,23.66,15,10
2019/9/1,19:59:00,6,972,856,62,23,31,20.28,15,10
2019/9/1,20:14:00,6,877,777,61,24,15,17.06,15,10
2019/9/1,20:29:00,6,1040,926,37,42,35,25.18,15,10
2019/9/1,20:44:00,6,1226,1146,39,23,18,33.02,15,10
2019/9/1,20:59:00,6,1228,1132,41,27,28,32.6,15,10
2019/9/1,21:14:00,6,1002,915,32,23,32,65.54,15,10
2019/9/1,21:29:00,6,1144,1029,43,35,37,92.78,15,10
2019/9/1,21:44:00,6,957,868,37,19,33,96.9,15,10
2019/9/1,21:59:00,6,883,818,28,19,18,106.03,15,10
2019/9/1,22:14:00,6,791,730,32,13,16,107.77,15,10
2019/9/1,22:29:00,6,757,673,37,20,27,107.67,15,10
2019/9/1,22:44:00,6,655,585,26,16,28,106.21,15,10
2019/9/1,22:59:00,6,524,480,16,18,10,106.58,15,10
2019/9/1,23:14:00,6,461,408,15,13,25,108.58,15,10
2019/9/1,23:29:00,6,490,429,24,26,11,106.74,15,10
2019/9/1,23:44:00,6,373,328,18,9,18,107.14,15,10
2019/9/1,23:59:00,6,351,310,10,10,21,107.11,15,10
2019/9/2,0:14:00,6,305,259,6,16,24,107.01,15,10
2019/9/2,0:29:00,6,271,224,12,14,21,107.96,15,10
2019/9/2,0:44:00,6,265,219,16,15,15,107.47,15,10
2019/9/2,0:59:00,6,214,165,12,14,23,105.71,15,10
2019/9/2,1:14:00,0,217,170,11,10,26,107.04,15,10
2019/9/2,1:29:00,0,163,114,12,16,21,105.62,15,10
2019/9/2,1:44:00,0,202,158,14,13,17,108.55,15,10
2019/9/2,1:59:00,0,156,104,6,21,25,103.12,15,10
2019/9/2,2:14:00,0,164,125,13,5,21,106.41,15,10
2019/9/2,2:29:00,0,144,101,13,10,20,103.94,15,10
2019/9/2,2:44:00,0,136,94,16,4,22,104.21,15,10
2019/9/2,2:59:00,0,136,87,17,10,22,103.52,15,10
2019/9/2,3:14:00,0,147,107,11,13,16,106.92,15,10
2019/9/2,3:29:00,0,169,118,13,17,21,106,15,10
2019/9/2,3:44:00,0,191,130,10,16,35,105.72,15,10
2019/9/2,3:59:00,0,243,178,18,19,28,106.97,15,10
2019/9/2,4:14:00,0,229,171,13,24,21,107.49,15,10
2019/9/2,4:29:00,0,282,204,19,17,42,106.54,15,10
2019/9/2,4:44:00,0,304,231,19,16,38,106.79,15,10
2019/9/2,4:59:00,0,369,294,25,21,29,108.96,15,10
2019/9/2,5:14:00,0,473,373,34,27,39,108.24,15,10
2019/9/2,5:29:00,0,572,456,39,29,48,107.66,15,10
2019/9/2,5:44:00,0,824,647,59,48,70,105.3,15,10
2019/9/2,5:59:00,0,1022,820,71,57,74,105.32,15,10
2019/9/2,6:14:00,0,1330,1097,107,63,63,96.59,15,10
2019/9/2,6:29:00,0,1642,1379,119,75,69,95.84,15,10
2019/9/2,6:44:00,0,1720,1425,145,85,65,98.76,15,10
2019/9/2,6:59:00,0,1585,1342,120,69,54,68.21,15,10
2019/9/2,7:14:00,0,1395,1137,143,57,58,35.39,15,10
2019/9/2,7:29:00,0,1607,1364,122,65,56,62.91,15,10
2019/9/2,7:44:00,0,1523,1262,119,82,60,58.22,15,10
2019/9/2,7:59:00,0,954,731,101,61,61,22.79,15,10
2019/9/2,8:14:00,0,1505,1280,88,75,62,76.82,15,10
2019/9/2,8:29:00,0,1440,1198,88,83,71,45.48,15,10
2019/9/2,8:44:00,0,1339,1110,100,66,63,38.55,15,10
2019/9/2,8:59:00,0,1281,1037,93,73,78,52.66,15,10
2019/9/2,9:14:00,0,1106,889,74,83,60,92.38,15,10
2019/9/2,9:29:00,0,1122,918,68,82,54,101.78,15,10
2019/9/2,9:44:00,0,1342,1052,101,94,95,101.66,15,10
2019/9/2,9:59:00,0,1348,1058,100,100,90,101.62,15,10
2019/9/2,10:14:00,0,1460,1163,87,109,101,100.19,15,10
2019/9/2,10:29:00,0,1492,1187,112,100,93,99.1,15,10
2019/9/2,10:44:00,0,1611,1292,119,97,103,97.57,15,10
2019/9/2,10:59:00,0,1518,1213,113,104,88,97.88,15,10
2019/9/2,11:14:00,0,1444,1168,101,97,78,94.4,15,10
2019/9/2,11:29:00,0,1405,1128,95,108,74,84.7,15,10
2019/9/2,11:44:00,0,1282,1008,98,98,78,41.95,15,10
2019/9/2,11:59:00,0,1383,1099,96,100,88,52.59,15,10
2019/9/2,12:14:00,0,1150,903,83,88,76,30.28,15,10
2019/9/2,12:29:00,0,1214,904,94,120,96,36.88,15,10
2019/9/2,12:44:00,0,1168,906,103,91,68,31.7,15,10
2019/9/2,12:59:00,0,1254,946,105,95,108,38.88,15,10
2019/9/2,13:14:00,0,1157,884,94,102,77,31.81,15,10
2019/9/2,13:29:00,0,1204,917,105,97,85,35.55,15,10
2019/9/2,13:44:00,0,1079,795,90,96,98,30.46,15,10
2019/9/2,13:59:00,0,980,732,95,75,78,25.09,15,10
2019/9/2,14:14:00,0,1035,776,97,79,83,25.63,15,10
2019/9/2,14:29:00,0,813,599,84,58,72,22,15,10
2019/9/2,14:44:00,0,1184,908,91,98,87,33.94,15,10
2019/9/2,14:59:00,0,1081,844,78,91,68,26.55,15,10
2019/9/2,15:14:00,0,960,740,81,72,67,24.96,15,10
2019/9/2,15:29:00,0,945,719,82,74,70,23.64,15,10
2019/9/2,15:44:00,0,1120,888,93,77,62,28.3,15,10
2019/9/2,15:59:00,0,948,747,87,49,65,21.19,15,10
2019/9/2,16:14:00,0,1027,811,92,51,73,24.35,15,10
2019/9/2,16:29:00,0,939,732,92,57,58,19.53,15,10
2019/9/2,16:44:00,0,875,674,78,58,65,18.43,15,10
2019/9/2,16:59:00,0,920,726,99,41,54,20.8,15,10
2019/9/2,17:14:00,0,804,663,67,37,37,16.37,15,10
2019/9/2,17:29:00,0,917,813,55,32,17,68.85,15,10
2019/9/2,17:44:00,0,1177,1004,63,52,58,65.22,15,10
2019/9/2,17:59:00,0,1028,825,90,53,60,25.42,15,10
2019/9/2,18:14:00,0,964,804,65,44,51,22.32,15,10
2019/9/2,18:29:00,0,876,718,75,33,50,19.96,15,10
2019/9/2,18:44:00,0,957,801,77,38,41,19.35,15,10
2019/9/2,18:59:00,0,997,823,77,46,51,23.19,15,10
2019/9/2,19:14:00,0,1007,856,63,46,42,23.58,15,10
2019/9/2,19:29:00,0,1074,934,61,38,41,26.26,15,10
2019/9/2,19:44:00,0,1151,1014,59,31,47,65.03,15,10
2019/9/2,19:59:00,0,1014,881,49,24,60,97.82,15,10
2019/9/2,20:14:00,0,981,836,43,26,76,104.12,15,10
2019/9/2,20:29:00,0,924,774,54,35,61,104.52,15,10
2019/9/2,20:44:00,0,789,664,43,26,56,104.7,15,10
2019/9/2,20:59:00,0,813,683,42,28,60,105.31,15,10
2019/9/2,21:14:00,0,771,651,28,26,66,105.1,15,10
2019/9/2,21:29:00,0,670,548,33,32,57,105.98,15,10
2019/9/2,21:44:00,0,629,525,29,24,51,106.69,15,10
2019/9/2,21:59:00,0,514,434,21,21,38,107.13,15,10
2019/9/2,22:14:00,0,457,393,16,15,33,106.05,15,10
2019/9/2,22:29:00,0,403,346,16,14,27,96.41,15,10
2019/9/2,22:44:00,0,379,331,20,12,16,93.72,15,10
2019/9/2,22:59:00,0,444,383,23,13,25,87.75,15,10
2019/9/2,23:14:00,0,386,304,21,25,36,81.76,15,10
2019/9/2,23:29:00,0,320,247,23,14,36,86.46,15,10
2019/9/2,23:44:00,0,300,238,10,19,33,86.43,15,10
2019/9/2,23:59:00,0,253,197,12,16,28,82.65,15,10
2019/9/3,0:14:00,0,249,190,15,16,28,85.1,15,10
2019/9/3,0:29:00,0,198,156,5,18,19,88.43,15,10
2019/9/3,0:44:00,0,204,146,12,19,27,85.24,15,10
2019/9/3,0:59:00,0,174,117,17,14,26,85.59,15,10
2019/9/3,1:14:00,1,201,158,7,14,22,84.09,15,10
2019/9/3,1:29:00,1,220,139,15,19,47,87.82,15,10
2019/9/3,1:44:00,1,154,100,7,13,34,86.16,15,10
2019/9/3,1:59:00,1,175,114,16,10,35,84.17,15,10
2019/9/3,2:14:00,1,148,91,7,11,39,86.29,15,10
2019/9/3,2:29:00,1,117,77,7,7,26,92.87,15,10
2019/9/3,2:44:00,1,143,91,5,13,34,87.2,15,10
2019/9/3,2:59:00,1,142,86,12,20,24,87.5,15,10
2019/9/3,3:14:00,1,188,120,12,20,36,91.05,15,10
2019/9/3,3:29:00,1,183,106,12,19,46,96.86,15,10
2019/9/3,3:44:00,1,205,125,15,20,45,98.69,15,10
2019/9/3,3:59:00,1,180,104,9,15,52,102.33,15,10
2019/9/3,4:14:00,1,201,130,14,15,42,103.06,15,10
2019/9/3,4:29:00,1,188,122,10,18,38,105.13,15,10
2019/9/3,4:44:00,1,284,182,28,24,50,103.99,15,10
2019/9/3,4:59:00,1,320,207,32,27,54,105.36,15,10
2019/9/3,5:14:00,1,401,267,24,33,77,104.7,15,10
2019/9/3,5:29:00,1,518,370,42,29,77,106.4,15,10
2019/9/3,5:44:00,1,677,496,47,48,86,105.6,15,10
2019/9/3,5:59:00,1,849,654,61,48,86,106.29,15,10
2019/9/3,6:14:00,1,1196,953,85,78,80,105.64,15,10
2019/9/3,6:29:00,1,1621,1303,131,79,108,101.09,15,10
2019/9/3,6:44:00,1,1789,1461,158,89,81,100.97,15,10
2019/9/3,6:59:00,1,1795,1538,128,83,46,101.86,15,10
2019/9/3,7:14:00,1,1944,1632,161,88,63,97.07,15,10
2019/9/3,7:29:00,1,1716,1463,114,84,55,89.03,15,10
2019/9/3,7:44:00,1,1308,1077,102,71,58,41.15,15,10
2019/9/3,7:59:00,1,1538,1284,88,86,80,57.5,15,10
2019/9/3,8:14:00,1,1514,1269,111,71,63,47.9,14,10
2019/9/3,8:29:00,1,1398,1196,73,61,68,50.71,15,10
2019/9/3,8:44:00,1,1433,1163,115,81,74,46.28,15,10
2019/9/3,8:59:00,1,1497,1212,90,93,102,49.92,15,10
2019/9/3,9:14:00,1,1436,1137,123,82,94,75.61,15,10
2019/9/3,9:29:00,1,1420,1103,125,112,80,97.62,15,10
2019/9/3,9:44:00,1,1510,1183,107,109,111,99.7,15,10
2019/9/3,9:59:00,1,1541,1227,111,104,99,100.74,15,10
2019/9/3,10:14:00,1,1465,1140,123,82,120,101.33,15,10
2019/9/3,10:29:00,1,1440,1122,94,119,105,100.83,15,10
2019/9/3,10:44:00,1,1415,1082,118,99,116,101.97,15,10
2019/9/3,10:59:00,1,1520,1166,118,128,108,99.13,15,10
2019/9/3,11:11:00,1,1426,1066,103,158,100,102.16,12,10
2019/9/3,11:28:00,1,1433,1084,135,120,94,101.64,4,10
2019/9/3,11:44:00,1,1440,1078,130,135,97,101.39,15,10
2019/9/3,11:58:00,1,1430,1110,96,130,94,101.88,14,10
2019/9/3,12:14:00,1,1396,1041,130,121,104,101.12,15,10
2019/9/3,12:29:00,1,1370,1029,122,122,97,102.94,15,10
2019/9/3,12:44:00,1,1367,997,143,139,88,101.77,15,10
2019/9/3,12:59:00,1,1409,1048,133,117,111,102.07,15,10
2019/9/3,13:14:00,1,1462,1097,128,132,105,101.45,15,10
2019/9/3,13:29:00,1,1430,1005,138,171,116,99.9,15,10
2019/9/3,13:44:00,1,1446,1063,141,139,103,100.19,15,10
2019/9/3,13:59:00,1,1229,912,117,113,87,103.62,15,10
2019/9/3,14:14:00,1,1300,986,121,115,78,103.6,15,10
2019/9/3,14:29:00,1,1450,1125,112,123,90,101.07,15,10
2019/9/3,14:44:00,1,1643,1227,149,162,105,99.75,15,10
2019/9/3,14:59:00,1,1397,1124,99,95,79,54.55,15,10
2019/9/3,15:14:00,1,1215,966,95,87,67,35.07,15,10
2019/9/3,15:29:00,1,1106,883,90,81,52,40.56,15,10
2019/9/3,15:44:00,1,1087,846,95,76,70,29.61,15,10
2019/9/3,15:59:00,1,1124,910,85,61,68,28.3,15,10
2019/9/3,16:14:00,1,1029,808,101,61,59,23.17,15,10
2019/9/3,16:29:00,1,993,783,93,63,54,21.88,15,10
2019/9/3,16:44:00,1,1092,921,78,47,46,25.44,15,10
2019/9/3,16:59:00,1,953,797,71,41,44,33.24,15,10
2019/9/3,17:14:00,1,1082,897,80,57,48,89.48,15,10
2019/9/3,17:29:00,1,1033,873,66,46,48,93.37,15,10
2019/9/3,17:44:00,1,1027,906,56,29,36,97.73,15,10
2019/9/3,17:59:00,1,1012,875,58,40,39,98.37,15,10
2019/9/3,18:14:00,1,1035,907,57,38,33,97.99,15,10
2019/9/3,18:29:00,1,1128,988,52,40,48,97.63,15,10
2019/9/3,18:44:00,1,1139,963,65,41,70,97.75,15,10
2019/9/3,18:59:00,1,1203,1054,62,41,46,97.56,15,10
2019/9/3,19:14:00,1,1149,1024,48,37,40,105.62,15,10
2019/9/3,19:29:00,1,1033,926,43,28,36,108.55,15,10
2019/9/3,19:44:00,1,998,845,59,35,59,106.82,15,10
2019/9/3,19:59:00,1,859,727,37,30,65,105.36,15,10
2019/9/3,20:14:00,1,847,705,44,33,65,105.08,15,10
2019/9/3,20:29:00,1,916,764,51,33,68,104.17,15,10
2019/9/3,20:44:00,1,748,628,32,24,64,104.88,15,10
2019/9/3,20:59:00,1,515,441,25,17,32,106.54,15,10
2019/9/3,21:14:00,1,590,517,31,10,32,107.03,15,10
2019/9/3,21:29:00,1,622,541,31,19,31,108.19,15,10
2019/9/3,21:44:00,1,758,574,46,37,101,102.85,15,10
2019/9/3,21:59:00,1,563,456,21,27,59,101.91,15,10
2019/9/3,22:14:00,1,503,411,26,25,41,92.84,15,10
2019/9/3,22:29:00,1,502,429,23,21,29,85,15,10
2019/9/3,22:44:00,1,441,363,23,26,29,85.47,15,10
2019/9/3,22:59:00,1,401,336,16,22,27,85.78,15,10
2019/9/3,23:14:00,1,352,281,18,18,35,87.91,15,10
2019/9/3,23:29:00,1,311,243,14,22,32,92.01,15,10
2019/9/3,23:44:00,1,274,216,15,16,27,89.98,15,10
2019/9/3,23:59:00,1,267,195,19,17,36,91.6,15,10
2019/9/4,0:14:00,1,298,242,15,13,28,92.76,15,10
2019/9/4,0:29:00,1,267,200,14,25,28,85.94,15,10
2019/9/4,0:44:00,1,205,148,5,20,32,85.43,15,10
2019/9/4,0:59:00,1,179,127,12,14,26,91.42,15,10
2019/9/4,1:14:00,2,166,113,15,15,23,85.69,15,10
2019/9/4,1:29:00,2,151,93,9,15,34,90.05,15,10
2019/9/4,1:44:00,2,139,89,10,12,28,87.16,15,10
2019/9/4,1:59:00,2,127,61,12,16,38,84.51,15,10
2019/9/4,2:14:00,2,149,85,10,15,39,85.46,15,10
2019/9/4,2:29:00,2,139,90,6,15,28,87.8,15,10
2019/9/4,2:44:00,2,127,77,8,15,27,91.08,15,10
2019/9/4,2:59:00,2,142,81,6,16,39,98.58,15,10
2019/9/4,3:14:00,2,153,96,20,13,24,102.74,15,10
2019/9/4,3:29:00,2,156,94,9,14,39,103.06,15,10
2019/9/4,3:44:00,2,167,104,10,19,34,103.34,15,10
2019/9/4,3:59:00,2,189,109,17,15,48,102.17,15,10
2019/9/4,4:14:00,2,204,114,12,22,56,100.94,15,10
2019/9/4,4:29:00,2,203,143,7,18,35,105.24,15,10
2019/9/4,4:44:00,2,242,158,17,21,46,101.35,15,10
2019/9/4,4:59:00,2,295,190,22,26,57,99.76,15,10
2019/9/4,5:14:00,2,349,253,27,27,42,103.54,15,10
2019/9/4,5:29:00,2,445,319,28,28,70,101.56,15,10
2019/9/4,5:44:00,2,675,484,59,45,87,103.34,15,10
2019/9/4,5:59:00,2,827,635,64,56,72,100.49,15,10
2019/9/4,6:14:00,2,1090,859,82,66,83,100.66,15,10
2019/9/4,6:29:00,2,1511,1228,125,68,90,97.57,15,10
2019/9/4,6:44:00,2,1635,1331,131,87,86,96.67,15,10
2019/9/4,6:59:00,2,1643,1388,107,65,83,92.32,15,10
2019/9/4,7:14:00,2,1601,1330,133,71,67,62.96,15,10
2019/9/4,7:29:00,2,1509,1255,119,82,53,54.6,15,10
2019/9/4,7:44:00,2,1385,1138,108,77,62,48.61,15,10
2019/9/4,7:59:00,2,1541,1297,95,79,70,71.35,15,10
2019/9/4,8:14:00,2,1424,1193,92,62,77,92.94,15,10
2019/9/4,8:29:00,2,1335,1083,108,71,73,46.82,15,10
2019/9/4,8:44:00,2,1470,1186,106,84,94,42.4,15,10
2019/9/4,8:59:00,2,1358,1104,85,84,85,84.1,15,10
2019/9/4,9:14:00,2,1433,1141,107,82,103,94.88,15,10
2019/9/4,9:29:00,2,1589,1263,121,101,104,94.43,15,10
2019/9/4,9:44:00,2,1531,1216,105,105,105,97.12,15,10
2019/9/4,9:59:00,2,1474,1155,108,114,97,101.23,15,10
2019/9/4,10:14:00,2,1434,1110,122,103,99,101.4,15,10
2019/9/4,10:29:00,2,1434,1138,103,92,101,102.53,15,10
2019/9/4,10:44:00,2,1402,1095,101,105,101,102.19,15,10
2019/9/4,10:59:00,2,1444,1093,113,102,136,99.37,15,10
2019/9/4,11:14:00,2,1475,1115,108,127,125,100.62,15,10
2019/9/4,11:29:00,2,1429,1084,128,107,110,100.53,15,10
2019/9/4,11:44:00,2,1351,1029,106,112,104,101.21,15,10
2019/9/4,11:59:00,2,1322,992,102,130,98,101.24,15,10
2019/9/4,12:14:00,2,1350,998,116,118,118,101.39,15,10
2019/9/4,12:29:00,2,1396,993,135,158,110,100.28,15,10
2019/9/4,12:44:00,2,1323,985,110,130,98,102.05,15,10
2019/9/4,12:59:00,2,1296,956,109,121,110,102.07,15,10
2019/9/4,13:14:00,2,1351,1048,109,111,83,103.16,15,10
2019/9/4,13:29:00,2,1338,966,139,144,89,102.16,15,10
2019/9/4,13:44:00,2,1353,981,112,135,125,102.26,15,10
2019/9/4,13:59:00,2,1277,942,114,106,115,102.7,15,10
2019/9/4,14:14:00,2,1391,1034,136,131,90,103.02,15,10
2019/9/4,14:29:00,2,1353,1045,101,106,101,103.42,15,10
2019/9/4,14:44:00,2,1369,1058,115,105,91,103.34,15,10
2019/9/4,14:59:00,2,1354,1039,112,115,88,101.14,15,10
2019/9/4,15:14:00,2,1374,1067,111,115,81,97.48,15,10
2019/9/4,15:29:00,2,1247,981,100,86,80,56.64,15,10
2019/9/4,15:44:00,2,1213,939,106,92,76,35.08,15,10
2019/9/4,15:59:00,2,1063,839,87,63,74,29.55,15,10
2019/9/4,16:14:00,2,937,708,103,57,69,23.56,15,10
2019/9/4,16:29:00,2,917,746,70,49,52,21.01,15,10
2019/9/4,16:44:00,2,864,677,70,44,73,22.51,15,10
2019/9/4,16:59:00,2,879,676,69,71,63,19.84,15,10
2019/9/4,17:14:00,2,786,605,81,38,62,14.92,15,10
2019/9/4,17:29:00,2,610,436,81,37,56,12.97,15,10
2019/9/4,17:44:00,2,766,601,56,45,64,20.66,15,10
2019/9/4,17:59:00,2,834,655,77,52,50,18.84,15,10
2019/9/4,18:14:00,2,667,523,57,32,55,18.56,15,10
2019/9/4,18:29:00,2,909,760,56,39,54,18.9,15,10
2019/9/4,18:44:00,2,808,636,68,35,69,18.76,15,10
2019/9/4,18:59:00,2,918,757,60,40,61,20.64,15,10
2019/9/4,19:14:00,2,969,820,63,37,49,63.52,15,10
2019/9/4,19:29:00,2,1045,921,38,40,46,98.53,15,10
2019/9/4,19:44:00,2,1018,870,48,42,58,106.88,15,10
2019/9/4,19:59:00,2,1000,849,46,42,63,104.94,15,10
2019/9/4,20:14:00,2,910,764,60,31,55,103.6,15,10
2019/9/4,20:29:00,2,844,720,38,28,58,104.34,15,10
2019/9/4,20:44:00,2,753,616,37,39,61,105.39,15,10
2019/9/4,20:59:00,2,743,607,39,25,72,104.15,15,10
2019/9/4,21:14:00,2,617,496,45,25,51,106.73,15,10
2019/9/4,21:29:00,2,653,540,30,21,62,105.89,15,10
2019/9/4,21:44:00,2,570,478,15,28,49,105.93,15,10
2019/9/4,21:59:00,2,509,435,25,19,30,106.12,15,10
2019/9/4,22:14:00,2,443,372,24,14,33,93.46,15,10
2019/9/4,22:29:00,2,414,348,21,13,32,90.18,15,10
2019/9/4,22:44:00,2,378,318,22,14,24,92.96,15,10
2019/9/4,22:59:00,2,361,297,10,18,36,93.58,15,10
2019/9/4,23:14:00,2,323,268,13,12,30,94.1,15,10
2019/9/4,23:29:00,2,316,259,10,15,32,89.47,15,10
2019/9/4,23:44:00,2,226,191,14,12,9,90.41,15,10
2019/9/4,23:59:00,2,139,117,6,4,12,90.75,15,10
2019/9/5,0:14:00,2,153,107,10,10,26,85.17,15,10
2019/9/5,0:29:00,2,135,98,10,9,18,86.09,15,10
2019/9/5,0:44:00,2,130,94,11,7,18,83.67,15,10
2019/9/5,0:59:00,2,113,83,7,9,14,80.69,15,10
2019/9/5,1:14:00,3,126,90,10,13,13,85.04,15,10
2019/9/5,1:29:00,3,153,95,7,18,33,86.56,15,10
2019/9/5,1:44:00,3,148,90,10,15,33,86.8,15,10
2019/9/5,1:59:00,3,141,76,10,16,39,85.7,15,10
2019/9/5,2:14:00,3,113,51,8,8,46,85.51,15,10
2019/9/5,2:29:00,3,129,69,7,13,40,85.54,15,10
2019/9/5,2:44:00,3,159,79,17,17,46,87.98,15,10
2019/9/5,2:59:00,3,146,86,9,11,40,94.26,15,10
2019/9/5,3:14:00,3,168,88,19,22,39,93.18,15,10
2019/9/5,3:29:00,3,189,112,9,12,56,88.43,15,10
2019/9/5,3:44:00,3,171,107,7,15,42,81.55,15,10
2019/9/5,3:59:00,3,216,117,16,22,61,83.89,15,10
2019/9/5,4:14:00,3,204,122,8,22,52,82.1,15,10
2019/9/5,4:29:00,3,232,148,16,25,43,84.47,15,10
2019/9/5,4:44:00,3,291,184,22,23,62,82.75,15,10
2019/9/5,4:59:00,3,338,209,24,34,71,84.24,15,10
2019/9/5,5:14:00,3,368,264,24,29,51,85.83,15,10
2019/9/5,5:29:00,3,494,332,42,38,82,84.34,15,10
2019/9/5,5:44:00,3,716,510,55,53,98,84.88,15,10
