MIDAS ID, Legacy MIDAS ID, Site Name,,,,,,,,
2019/9/1,11:44:00,6,1685,1402,194,60,29,81.29,15,10
2019/9/1,11:59:00,6,1628,1309,226,63,30,46.04,15,10
2019/9/1,12:14:00,6,1732,1417,213,66,36,44.55,15,10
2019/9/1,12:29:00,6,1457,1172,195,52,38,28.93,15,10
2019/9/1,12:44:00,6,1277,1003,166,56,52,26.16,15,10
2019/9/1,12:59:00,6,1353,1037,207,58,51,31.56,15,10
2019/9/1,13:14:00,6,1108,821,178,56,53,19.74,15,10
2019/9/1,13:29:00,6,939,672,161,53,53,21.12,15,10
2019/9/1,13:44:00,6,1334,999,214,81,40,25.5,15,10
2019/9/1,13:59:00,6,1312,976,224,62,50,24.86,15,10
2019/9/1,14:14:00,6,1259,963,186,61,49,25.88,15,10
2019/9/1,14:29:00,6,1152,826,211,55,60,22.18,15,10
2019/9/1,14:44:00,6,1255,948,206,54,47,24.49,15,10
2019/9/1,14:59:00,6,1186,876,211,58,41,20.23,15,10
2019/9/1,15:14:00,6,1245,923,225,56,41,24.19,15,10
2019/9/1,15:29:00,6,1281,998,195,48,40,25.95,15,10
2019/9/1,15:44:00,6,1356,1060,211,45,40,27.94,15,10
2019/9/1,15:59:00,6,1339,995,232,62,50,33.68,15,10
2019/9/1,16:14:00,6,808,593,138,35,42,26.59,15,10
2019/9/1,16:29:00,6,1370,1131,150,43,46,44.94,15,10
2019/9/1,16:44:00,6,1519,1214,207,55,43,34.27,15,10
2019/9/1,16:59:00,6,1182,898,178,59,47,21.74,15,10
2019/9/1,17:14:00,6,1208,902,192,60,54,25.86,15,10
2019/9/1,17:29:00,6,1226,898,227,54,47,22.85,15,10
2019/9/1,17:44:00,6,1309,1011,206,57,35,26.2,15,10
2019/9/1,17:59:00,6,1190,857,228,62,43,21.7,15,10
2019/9/1,18:14:00,6,1405,1098,215,50,42,29.2,15,10
2019/9/1,18:29:00,6,1506,1177,228,46,55,31.6,15,10
2019/9/1,18:44:00,6,1485,1163,234,45,43,32.13,15,10
2019/9/1,18:59:00,6,1324,1016,204,61,43,27.01,15,10
2019/9/1,19:14:00,6,1403,1087,219,53,44,29.71,15,10
2019/9/1,19:29:00,6,1392,1070,232,61,29,29.48,15,10
2019/9/1,19:44:00,6,1324,1009,211,44,60,31.06,15,10
2019/9/1,19:59:00,6,1382,1089,214,48,31,27.11,15,10
2019/9/1,20:14:00,6,1177,925,177,45,30,20.38,15,10
2019/9/1,20:29:00,6,1326,1037,189,54,46,28.14,15,10
2019/9/1,20:44:00,6,1449,1194,195,34,26,32.53,15,10
2019/9/1,20:59:00,6,1357,1115,157,48,37,41.61,15,10
2019/9/1,21:14:00,6,1102,912,126,28,36,86.8,15,10
2019/9/1,21:29:00,6,1270,1043,132,51,44,91.37,15,10
2019/9/1,21:44:00,6,1006,830,110,32,34,96.88,15,10
2019/9/1,21:59:00,6,954,795,106,29,24,106.09,15,10
2019/9/1,22:14:00,6,870,737,100,18,15,107.33,15,10
2019/9/1,22:29:00,6,828,662,114,22,30,106.58,15,10
2019/9/1,22:44:00,6,694,570,70,24,30,105.65,15,10
2019/9/1,22:59:00,6,571,471,66,22,12,105.97,15,10
2019/9/1,23:14:00,6,495,391,56,21,27,107.52,15,10
2019/9/1,23:29:00,6,509,401,62,29,17,106.43,15,10
2019/9/1,23:44:00,6,404,315,56,12,21,106.71,15,10
2019/9/1,23:59:00,6,376,309,30,15,22,105.75,15,10
2019/9/2,0:14:00,6,324,241,40,16,27,106.3,15,10
2019/9/2,0:29:00,6,276,213,22,16,25,107.01,15,10
2019/9/2,0:44:00,6,289,213,36,18,22,106.7,15,10
2019/9/2,0:59:00,6,232,163,26,17,26,105.75,15,10
2019/9/2,1:14:00,0,222,152,25,15,30,105.59,15,10
2019/9/2,1:29:00,0,173,113,23,17,20,105.4,15,10
2019/9/2,1:44:00,0,206,153,18,15,20,107.98,15,10
2019/9/2,1:59:00,0,169,97,21,24,27,102.99,15,10
2019/9/2,2:14:00,0,174,113,27,10,24,105.51,15,10
2019/9/2,2:29:00,0,155,106,17,10,22,104.61,15,10
2019/9/2,2:44:00,0,150,88,29,10,23,104.38,15,10
2019/9/2,2:59:00,0,156,89,25,16,26,103.38,15,10
2019/9/2,3:14:00,0,172,126,17,14,15,107.15,15,10
2019/9/2,3:29:00,0,199,133,19,21,26,105.01,15,10
2019/9/2,3:44:00,0,233,148,22,25,38,105.91,15,10
2019/9/2,3:59:00,0,316,220,39,24,33,106.09,15,10
2019/9/2,4:14:00,0,334,253,28,26,27,107.07,15,10
2019/9/2,4:29:00,0,397,287,41,25,44,105.56,15,10
2019/9/2,4:44:00,0,464,340,67,18,39,105.9,15,10
2019/9/2,4:59:00,0,597,453,76,36,32,105.57,15,10
2019/9/2,5:14:00,0,785,576,135,30,44,105.75,15,10
2019/9/2,5:29:00,0,978,742,136,47,53,103.21,15,10
2019/9/2,5:44:00,0,1284,911,229,67,77,101.6,15,10
2019/9/2,5:59:00,0,1372,973,224,85,90,103.91,15,10
2019/9/2,6:14:00,0,1712,1230,318,89,75,95.16,15,10
2019/9/2,6:29:00,0,2088,1509,376,123,80,92.04,15,10
2019/9/2,6:44:00,0,2183,1605,375,127,76,96.94,15,10
2019/9/2,6:59:00,0,2188,1615,387,120,66,88.99,15,10
2019/9/2,7:14:00,0,1984,1434,381,99,70,52.84,15,10
2019/9/2,7:29:00,0,2065,1566,330,107,62,60.31,15,10
2019/9/2,7:44:00,0,2128,1608,315,126,79,70.08,15,10
2019/9/2,7:59:00,0,1652,1235,251,103,63,38.96,15,10
2019/9/2,8:14:00,0,1952,1507,262,113,70,61.32,15,10
2019/9/2,8:29:00,0,2094,1596,291,125,82,69.83,15,10
2019/9/2,8:44:00,0,2036,1550,277,130,79,60.05,15,10
2019/9/2,8:59:00,0,1846,1370,257,135,84,66.78,15,10
2019/9/2,9:14:00,0,1499,1080,215,120,84,95.15,15,10
2019/9/2,9:29:00,0,1456,1054,213,124,65,100.17,15,10
2019/9/2,9:44:00,0,1701,1185,266,140,110,100.04,15,10
2019/9/2,9:59:00,0,1675,1164,252,153,106,99.77,15,10
2019/9/2,10:14:00,0,1742,1235,248,148,111,99.68,15,10
2019/9/2,10:29:00,0,1747,1207,266,158,116,98.47,15,10
2019/9/2,10:44:00,0,1910,1351,288,147,124,96.72,15,10
2019/9/2,10:59:00,0,1751,1215,275,151,110,99.02,15,10
2019/9/2,11:14:00,0,1717,1229,236,157,95,94.95,15,10
2019/9/2,11:29:00,0,1641,1142,259,146,94,90.24,15,10
2019/9/2,11:44:00,0,1667,1144,260,164,99,76.27,15,10
2019/9/2,11:59:00,0,1754,1212,291,145,106,74.39,15,10
2019/9/2,12:14:00,0,1631,1075,283,154,119,50.29,15,10
2019/9/2,12:29:00,0,1614,1051,260,181,122,44.56,15,10
2019/9/2,12:44:00,0,1524,1032,253,137,102,38.61,15,10
2019/9/2,12:59:00,0,1716,1170,246,174,126,54.49,15,10
2019/9/2,13:14:00,0,1677,1086,298,185,108,39.24,15,10
2019/9/2,13:29:00,0,1538,1000,257,165,116,37.92,15,10
2019/9/2,13:44:00,0,1588,1023,256,186,123,43,15,10
2019/9/2,13:59:00,0,1441,924,255,152,110,33.05,15,10
2019/9/2,14:14:00,0,1406,888,275,131,112,31.48,15,10
2019/9/2,14:29:00,0,1381,875,246,157,103,32.83,15,10
2019/9/2,14:44:00,0,1431,930,251,151,99,37.72,15,10
2019/9/2,14:59:00,0,1576,1054,243,184,95,41.7,15,10
2019/9/2,15:14:00,0,1396,893,266,138,99,31.51,15,10
2019/9/2,15:29:00,0,1476,976,260,138,102,33.75,15,10
2019/9/2,15:44:00,0,1577,1055,277,149,96,38.2,15,10
2019/9/2,15:59:00,0,1445,989,237,141,78,30.77,15,10
2019/9/2,16:14:00,0,1514,1014,291,122,87,34.71,15,10
2019/9/2,16:29:00,0,1494,1010,264,131,89,29.89,15,10
2019/9/2,16:44:00,0,1487,1013,275,110,89,31.11,15,10
2019/9/2,16:59:00,0,1256,842,249,95,70,25.49,15,10
2019/9/2,17:14:00,0,1268,934,202,80,52,87.76,15,10
2019/9/2,17:29:00,0,1205,955,168,60,22,89.31,15,10
2019/9/2,17:44:00,0,1552,1160,244,81,67,88.48,15,10
2019/9/2,17:59:00,0,1649,1193,278,96,82,61.13,15,10
2019/9/2,18:14:00,0,1483,1067,231,103,82,33.6,15,10
2019/9/2,18:29:00,0,1472,1027,270,99,76,29.3,15,10
2019/9/2,18:44:00,0,1576,1134,273,92,77,33.62,15,10
2019/9/2,18:59:00,0,1512,1098,247,95,72,34.51,15,10
2019/9/2,19:14:00,0,1489,1099,249,60,81,34.83,15,10
2019/9/2,19:29:00,0,1412,1061,226,66,59,61.67,15,10
2019/9/2,19:44:00,0,1342,1056,175,54,57,89.23,15,10
2019/9/2,19:59:00,0,1163,867,185,46,65,98.55,15,10
2019/9/2,20:14:00,0,1133,862,144,46,81,103.93,15,10
2019/9/2,20:29:00,0,1030,762,136,57,75,104.16,15,10
2019/9/2,20:44:00,0,900,671,124,40,65,104.32,15,10
2019/9/2,20:59:00,0,935,711,108,42,74,104.82,15,10
2019/9/2,21:14:00,0,881,675,96,40,70,104.14,15,10
2019/9/2,21:29:00,0,804,592,106,37,69,104.69,15,10
2019/9/2,21:44:00,0,740,542,101,39,58,105.33,15,10
2019/9/2,21:59:00,0,634,482,76,27,49,104.83,15,10
2019/9/2,22:14:00,0,529,408,60,22,39,104.57,15,10
2019/9/2,22:29:00,0,465,360,58,15,32,88.65,15,10
2019/9/2,22:44:00,0,437,348,45,22,22,79.99,15,10
2019/9/2,22:59:00,0,439,330,59,23,27,76.36,15,10
2019/9/2,23:14:00,0,379,269,46,31,33,73.32,15,10
2019/9/2,23:29:00,0,334,230,43,21,40,73.25,15,10
2019/9/2,23:44:00,0,304,224,25,19,36,76.32,15,10
2019/9/2,23:59:00,0,245,178,24,15,28,76.07,15,10
2019/9/3,0:14:00,0,253,171,34,17,31,72.47,15,10
2019/9/3,0:29:00,0,192,140,11,18,23,76.71,15,10
2019/9/3,0:44:00,0,216,138,27,22,29,76.76,15,10
2019/9/3,0:59:00,0,174,103,24,22,25,73.5,15,10
2019/9/3,1:14:00,1,200,140,19,16,25,73.3,15,10
2019/9/3,1:29:00,1,220,123,27,25,45,75.95,15,10
2019/9/3,1:44:00,1,162,100,11,15,36,77.69,15,10
2019/9/3,1:59:00,1,169,88,27,19,35,75.06,15,10
2019/9/3,2:14:00,1,139,81,13,8,37,75.59,15,10
2019/9/3,2:29:00,1,113,69,11,9,24,82.06,15,10
2019/9/3,2:44:00,1,142,81,14,12,35,76.48,15,10
2019/9/3,2:59:00,1,145,70,30,23,22,77.52,15,10
2019/9/3,3:14:00,1,192,118,16,20,38,77.95,15,10
2019/9/3,3:29:00,1,212,122,17,23,50,87.61,15,10
2019/9/3,3:44:00,1,238,146,26,21,45,93.15,15,10
2019/9/3,3:59:00,1,252,151,21,22,58,101.7,15,10
2019/9/3,4:14:00,1,278,181,25,26,46,103.75,15,10
2019/9/3,4:29:00,1,316,213,33,26,44,104.1,15,10
2019/9/3,4:44:00,1,433,304,48,30,51,104.34,15,10
2019/9/3,4:59:00,1,523,351,77,33,62,104.49,15,10
2019/9/3,5:14:00,1,699,499,72,41,87,102.67,15,10
2019/9/3,5:29:00,1,904,651,132,38,83,102.85,15,10
2019/9/3,5:44:00,1,1095,763,168,63,101,102.67,15,10
2019/9/3,5:59:00,1,1227,859,201,72,95,103.59,15,10
2019/9/3,6:14:00,1,1536,1079,253,104,100,105.02,15,10
2019/9/3,6:29:00,1,2074,1449,390,118,117,101.43,15,10
2019/9/3,6:44:00,1,2256,1614,419,131,92,101.17,15,10
2019/9/3,6:59:00,1,2260,1695,378,127,60,100.72,15,10
2019/9/3,7:14:00,1,2407,1755,416,156,80,97.41,15,10
2019/9/3,7:29:00,1,2319,1758,363,133,65,95.5,15,10
2019/9/3,7:44:00,1,1888,1395,291,131,71,53.31,15,10
2019/9/3,7:59:00,1,2175,1669,285,139,82,67.17,15,10
2019/9/3,8:14:00,1,2134,1630,290,129,86,62.95,14,10
2019/9/3,8:29:00,1,1910,1452,267,115,76,57.88,15,10
2019/9/3,8:44:00,1,2087,1580,279,142,86,68.33,15,10
2019/9/3,8:59:00,1,2019,1444,311,147,117,62.43,15,10
2019/9/3,9:14:00,1,1823,1312,276,128,107,90.91,15,10
2019/9/3,9:29:00,1,1744,1176,304,167,97,97.43,15,10
2019/9/3,9:44:00,1,1819,1244,286,159,130,100.23,15,10
2019/9/3,9:59:00,1,1842,1304,259,167,112,100.72,15,10
2019/9/3,10:14:00,1,1730,1198,266,129,137,100.97,15,10
2019/9/3,10:29:00,1,1729,1185,253,178,113,100.49,15,10
2019/9/3,10:44:00,1,1643,1110,277,131,125,101.93,15,10
2019/9/3,10:59:00,1,1783,1181,294,180,128,99.05,15,10
2019/9/3,11:11:00,1,1679,1086,278,198,118,101.27,12,10
2019/9/3,11:28:00,1,1710,1166,255,176,113,100.82,4,10
2019/9/3,11:44:00,1,1741,1148,280,198,115,99.74,15,10
2019/9/3,11:58:00,1,1709,1143,287,166,113,101.15,14,10
2019/9/3,12:14:00,1,1661,1097,283,164,117,100.43,15,10
2019/9/3,12:29:00,1,1697,1115,284,184,114,102.21,15,10
2019/9/3,12:44:00,1,1616,1058,261,188,109,101.19,15,10
2019/9/3,12:59:00,1,1683,1110,274,170,129,101.21,15,10
2019/9/3,13:14:00,1,1746,1155,287,182,122,100.97,15,10
2019/9/3,13:29:00,1,1719,1050,308,234,127,100.01,15,10
2019/9/3,13:44:00,1,1716,1117,297,184,118,100.07,15,10
2019/9/3,13:59:00,1,1462,954,233,168,107,102.7,15,10
2019/9/3,14:14:00,1,1522,1009,240,178,95,103.05,15,10
2019/9/3,14:29:00,1,1712,1149,278,174,111,100.51,15,10
2019/9/3,14:44:00,1,1867,1187,335,229,116,99.53,15,10
2019/9/3,14:59:00,1,1772,1211,305,156,100,84.64,15,10
2019/9/3,15:14:00,1,1520,1008,286,148,78,54.16,15,10
2019/9/3,15:29:00,1,1445,992,247,135,71,86.65,15,10
2019/9/3,15:44:00,1,1548,1054,256,151,87,49.35,15,10
2019/9/3,15:59:00,1,1683,1117,339,132,95,42.28,15,10
2019/9/3,16:14:00,1,1576,1074,278,121,103,34.63,15,10
2019/9/3,16:29:00,1,1549,1078,271,111,89,36.23,15,10
2019/9/3,16:44:00,1,1575,1072,303,127,73,33.9,15,10
2019/9/3,16:59:00,1,1393,1048,207,82,56,85.39,15,10
2019/9/3,17:14:00,1,1421,1040,214,107,60,93.25,15,10
2019/9/3,17:29:00,1,1405,1077,203,71,54,94.16,15,10
2019/9/3,17:44:00,1,1397,1083,208,56,50,95.21,15,10
2019/9/3,17:59:00,1,1424,1095,209,68,52,95.34,15,10
2019/9/3,18:14:00,1,1528,1194,220,67,47,94.04,15,10
2019/9/3,18:29:00,1,1538,1191,222,64,61,94.95,15,10
2019/9/3,18:44:00,1,1516,1127,234,77,78,95,15,10
2019/9/3,18:59:00,1,1520,1169,222,72,57,96.85,15,10
2019/9/3,19:14:00,1,1361,1058,186,67,50,105.93,15,10
2019/9/3,19:29:00,1,1263,998,166,56,43,108,15,10
2019/9/3,19:44:00,1,1156,869,168,48,71,106.34,15,10
2019/9/3,19:59:00,1,1019,766,131,50,72,104.53,15,10
2019/9/3,20:14:00,1,979,735,125,51,68,105.57,15,10
2019/9/3,20:29:00,1,1056,789,136,52,79,103.85,15,10
2019/9/3,20:44:00,1,875,651,106,47,71,104.68,15,10
2019/9/3,20:59:00,1,607,462,79,31,35,106.09,15,10
2019/9/3,21:14:00,1,707,553,92,22,40,106.3,15,10
2019/9/3,21:29:00,1,777,602,105,36,34,107.55,15,10
2019/9/3,21:44:00,1,862,584,114,49,115,102.83,15,10
2019/9/3,21:59:00,1,649,490,67,31,61,97.56,15,10
2019/9/3,22:14:00,1,584,439,63,33,49,79.56,15,10
2019/9/3,22:29:00,1,507,404,47,25,31,75.95,15,10
2019/9/3,22:44:00,1,450,348,43,29,30,75.05,15,10
2019/9/3,22:59:00,1,406,313,37,27,29,73.17,15,10
2019/9/3,23:14:00,1,354,255,40,21,38,77.05,15,10
2019/9/3,23:29:00,1,309,219,31,25,34,80.57,15,10
2019/9/3,23:44:00,1,270,197,26,23,24,81.59,15,10
2019/9/3,23:59:00,1,264,174,35,18,37,80.74,15,10
2019/9/4,0:14:00,1,300,215,37,20,28,79,15,10
2019/9/4,0:29:00,1,269,178,32,28,31,74.54,15,10
2019/9/4,0:44:00,1,203,132,19,19,33,77.77,15,10
2019/9/4,0:59:00,1,181,112,26,15,28,80.71,15,10
2019/9/4,1:14:00,2,157,98,17,19,23,78.61,15,10
2019/9/4,1:29:00,2,151,80,18,18,35,79.69,15,10
2019/9/4,1:44:00,2,143,87,14,13,29,78.04,15,10
2019/9/4,1:59:00,2,125,54,16,18,37,77.24,15,10
2019/9/4,2:14:00,2,146,79,12,13,42,78.05,15,10
2019/9/4,2:29:00,2,140,79,13,19,29,77.93,15,10
2019/9/4,2:44:00,2,126,70,13,15,28,82.35,15,10
2019/9/4,2:59:00,2,156,83,13,19,41,92.23,15,10
2019/9/4,3:14:00,2,166,90,29,21,26,102.87,15,10
2019/9/4,3:29:00,2,186,103,23,17,43,101.28,15,10
2019/9/4,3:44:00,2,203,123,21,24,35,103.81,15,10
2019/9/4,3:59:00,2,288,182,23,28,55,101.49,15,10
2019/9/4,4:14:00,2,284,167,27,28,62,102.04,15,10
2019/9/4,4:29:00,2,352,243,45,23,41,103.41,15,10
2019/9/4,4:44:00,2,384,252,50,30,52,100.86,15,10
2019/9/4,4:59:00,2,493,326,72,34,61,97.82,15,10
2019/9/4,5:14:00,2,604,430,91,38,45,99.04,15,10
2019/9/4,5:29:00,2,834,598,121,39,76,94.81,15,10
2019/9/4,5:44:00,2,1074,734,178,67,95,96.64,15,10
2019/9/4,5:59:00,2,1217,851,216,67,83,96.54,15,10
2019/9/4,6:14:00,2,1448,992,273,90,93,98.66,15,10
2019/9/4,6:29:00,2,1982,1431,333,115,103,96.49,15,10
2019/9/4,6:44:00,2,2045,1423,388,134,100,96.37,15,10
2019/9/4,6:59:00,2,2180,1590,381,111,98,89.82,15,10
2019/9/4,7:14:00,2,2190,1594,391,122,83,74.68,15,10
2019/9/4,7:29:00,2,2034,1498,336,134,66,65.62,15,10
2019/9/4,7:44:00,2,1976,1484,292,118,82,57.66,15,10
2019/9/4,7:59:00,2,2162,1677,273,131,81,81.19,15,10
2019/9/4,8:14:00,2,2041,1563,277,118,83,87.94,15,10
2019/9/4,8:29:00,2,2006,1534,262,118,92,85.46,15,10
2019/9/4,8:44:00,2,2054,1536,287,131,100,57.7,15,10
2019/9/4,8:59:00,2,1910,1402,285,123,100,89.68,15,10
2019/9/4,9:14:00,2,1856,1314,273,141,128,93.43,15,10
2019/9/4,9:29:00,2,1984,1383,318,159,124,93.99,15,10
2019/9/4,9:44:00,2,1847,1305,284,144,114,97.17,15,10
2019/9/4,9:59:00,2,1759,1216,252,177,114,100.92,15,10
2019/9/4,10:14:00,2,1722,1157,283,156,126,101.14,15,10
2019/9/4,10:29:00,2,1695,1184,237,154,120,101.62,15,10
2019/9/4,10:44:00,2,1646,1101,273,151,121,101.56,15,10
2019/9/4,10:59:00,2,1686,1083,287,163,153,98.84,15,10
2019/9/4,11:14:00,2,1727,1145,278,161,143,100.01,15,10
2019/9/4,11:29:00,2,1643,1104,248,169,122,100.45,15,10
2019/9/4,11:44:00,2,1611,1080,260,154,117,101.08,15,10
2019/9/4,11:59:00,2,1602,1024,265,187,126,100.14,15,10
2019/9/4,12:14:00,2,1659,1094,268,162,135,99.83,15,10
2019/9/4,12:29:00,2,1679,1072,260,219,128,98.94,15,10
2019/9/4,12:44:00,2,1607,1054,266,173,114,100.37,15,10
2019/9/4,12:59:00,2,1569,1044,251,155,119,100.72,15,10
2019/9/4,13:14:00,2,1638,1131,244,160,103,101,15,10
2019/9/4,13:29:00,2,1598,1013,285,194,106,101.1,15,10
2019/9/4,13:44:00,2,1666,1081,259,185,141,100.25,15,10
2019/9/4,13:59:00,2,1548,984,260,167,137,101.21,15,10
2019/9/4,14:14:00,2,1605,1025,294,192,94,102.3,15,10
2019/9/4,14:29:00,2,1619,1087,247,175,110,101.77,15,10
2019/9/4,14:44:00,2,1580,1022,300,162,96,101.9,15,10
2019/9/4,14:59:00,2,1581,1041,259,178,103,101.06,15,10
2019/9/4,15:14:00,2,1606,1060,280,163,103,100.02,15,10
2019/9/4,15:29:00,2,1626,1102,271,140,113,90.72,15,10
2019/9/4,15:44:00,2,1669,1086,300,186,97,54.94,15,10
2019/9/4,15:59:00,2,1506,1006,276,128,96,34.15,15,10
2019/9/4,16:14:00,2,1511,999,292,130,90,35.31,15,10
2019/9/4,16:29:00,2,1379,922,245,117,95,28.79,15,10
2019/9/4,16:44:00,2,1414,982,229,104,99,35.42,15,10
2019/9/4,16:59:00,2,1437,964,263,121,89,28.91,15,10
2019/9/4,17:14:00,2,1284,818,261,109,96,23.95,15,10
2019/9/4,17:29:00,2,1220,806,214,114,86,22.54,15,10
2019/9/4,17:44:00,2,1104,756,189,93,66,24.81,15,10
2019/9/4,17:59:00,2,1657,1161,306,98,92,36.86,15,10
2019/9/4,18:14:00,2,1206,838,206,100,62,24.31,15,10
2019/9/4,18:29:00,2,1529,1109,239,93,88,29.01,15,10
2019/9/4,18:44:00,2,1390,975,233,101,81,29.65,15,10
2019/9/4,18:59:00,2,1298,962,201,69,66,73.18,15,10
2019/9/4,19:14:00,2,1227,924,178,64,61,92.81,15,10
2019/9/4,19:29:00,2,1262,973,179,59,51,98.06,15,10
2019/9/4,19:44:00,2,1200,908,155,74,63,106.34,15,10
2019/9/4,19:59:00,2,1172,880,166,57,69,104.46,15,10
2019/9/4,20:14:00,2,1061,801,149,47,64,103.31,15,10
2019/9/4,20:29:00,2,1000,759,133,45,63,104.43,15,10
2019/9/4,20:44:00,2,876,650,104,47,75,104.12,15,10
2019/9/4,20:59:00,2,853,614,111,50,78,103.55,15,10
2019/9/4,21:14:00,2,743,538,103,39,63,104.92,15,10
2019/9/4,21:29:00,2,805,586,105,42,72,103.8,15,10
2019/9/4,21:44:00,2,672,509,77,33,53,105.07,15,10
2019/9/4,21:59:00,2,595,447,84,29,35,105.07,15,10
2019/9/4,22:14:00,2,519,394,69,19,37,85.61,15,10
2019/9/4,22:29:00,2,500,378,64,23,35,80.21,15,10
2019/9/4,22:44:00,2,414,325,47,19,23,81.06,15,10
2019/9/4,22:59:00,2,413,312,40,20,41,83.37,15,10
2019/9/4,23:14:00,2,384,286,44,15,39,81.72,15,10
2019/9/4,23:29:00,2,340,253,29,21,37,79.19,15,10
2019/9/4,23:44:00,2,229,178,21,16,14,80.48,15,10
2019/9/4,23:59:00,2,156,122,12,9,13,80.48,15,10
2019/9/5,0:14:00,2,167,114,17,13,23,72.8,15,10
2019/9/5,0:29:00,2,130,90,9,13,18,76.7,15,10
2019/9/5,0:44:00,2,132,88,17,9,18,78.74,15,10
2019/9/5,0:59:00,2,121,79,12,14,16,77.85,15,10
2019/9/5,1:14:00,3,129,86,13,15,15,78.39,15,10
2019/9/5,1:29:00,3,147,88,10,16,33,77.14,15,10
2019/9/5,1:44:00,3,148,89,7,16,36,76.23,15,10
2019/9/5,1:59:00,3,142,74,14,16,38,76.76,15,10
2019/9/5,2:14:00,3,110,46,7,9,48,76.75,15,10
2019/9/5,2:29:00,3,133,62,16,14,41,78.47,15,10
2019/9/5,2:44:00,3,162,73,22,18,49,76.71,15,10
2019/9/5,2:59:00,3,167,87,16,14,50,85.22,15,10
2019/9/5,3:14:00,3,178,85,23,30,40,91.63,15,10
2019/9/5,3:29:00,3,228,124,17,27,60,91.95,15,10
2019/9/5,3:44:00,3,232,140,19,22,51,89.49,15,10
2019/9/5,3:59:00,3,301,174,40,22,65,88.8,15,10
2019/9/5,4:14:00,3,291,169,30,32,60,88.19,15,10
2019/9/5,4:29:00,3,388,264,40,34,50,88.49,15,10
2019/9/5,4:44:00,3,456,290,60,40,66,88.03,15,10
