Time,Value
1072,10214.52
1073,10317.6
1074,10917.26
1075,10760.56
1076,10129.4
1077,10111.98
1078,10405.81
1079,10143.8
1080,10135.06
1081,10360.28
1082,10171.95
1083,9717.82
1084,9484.55
1085,9577.99
1086,9600.9
1087,9769.79
1088,10386.64
1089,10621.29
1090,10584.16
1091,10577.8
1092,10317.47
1093,10487.21
1094,10406.31
1095,10313.66
1096,10101.03
1097,10159.32
1098,10420.16
1099,10363.9
1100,10361.33
1101,10310.43
1102,10265.63
1103,10190.36
1104,10157.59
1105,10275.88
1106,10173.11
1107,9979.49
1108,10033.05
1109,9683.38
1110,8553.61
1111,8432.23
1112,8055.64
1113,8193.9
1114,8225
1115,8056.74
1116,8307.74
1117,8322.92
1118,8382.03
1119,8236.17
1120,8155.48
1121,8147.69
1122,7869.74
1123,8212.02
1124,8190
1125,8587.92
1126,8586.9
1127,8269.73
1128,8308.01
1129,8283.76
1130,8353.54
1131,8162.16
1132,8002.51
1133,8076.78
1134,7954.15
1135,7960.04
1136,8231.06
1137,8222.52
1138,8026.76
1139,7469.56
1140,7431.88
1141,8666.79
1142,9259.8
1143,9551.54
1144,9218.76
1145,9433.35
1146,9164.62
1147,9147.98
1148,9252.99
1149,9301.18
1150,9206.16
1151,9418.05
1152,9310.19
1153,9343.34
1154,9204.24
1155,8766.04
1156,8809.41
1157,9037.12
1158,8717.81
1159,8801.52
1160,8762.42
1161,8632.32
1162,8457.69
1163,8482.7
1164,8503.93
1165,8175.99
1166,8120.8
1167,8081.81
1168,7617.07
1169,7286.35
1170,7324.03
1171,6907.4
1172,7130.25
1173,7163.63
1174,7523.83
1175,7431
1176,7757.47
1177,7557.72
1178,7402.69
1179,7309.59
1180,7296.77
1181,7192.85
1182,7395.97
1183,7547.19
1184,7504.83
1185,7522.39
1186,7337.42
1187,7220.76
1188,7202.31
1189,7189.16
1190,7251.87
1191,7067.74
1192,7111.14
1193,6879.54
1194,6612.12
1195,7284.29
1196,7150.86
1197,7190.17
1198,7143.2
1199,7514.41
1200,7322.08
1201,7250.69
1202,7192.72
1203,7194.4
1204,7243.93
1205,7301.07
1206,7385.36
1207,7219.6
1208,7168.31
1209,7175.68
1210,6944.33
1211,7326.35
1212,7347.89
1213,7351.57
1214,7759.24
1215,8165.47
1216,8042.65
1217,7817.92
1218,8184.66
1219,8021.49
1220,8173.97
1221,8105.24
1222,8842.42
1223,8813.89
1224,8722.03
1225,8900.34
1226,8910.85
1227,8703.36
1228,8626.47
1229,8722.26
1230,8658.94
1231,8388.11
1232,8428.17
1233,8327.36
1234,8588.42
1235,8895.78
1236,9385.69
1237,9279.81
1238,9502.37
1239,9333.77
1240,9378.09
1241,9314.56
1242,9162.14
1243,9162.14
1244,9614.9
1245,9755.66
1246,9807.54
1247,9907.12
1248,10162.41
1249,9854.79
1250,10275.38
1251,10354.3
1252,10242.43
1253,10368.53
1254,9904.17
1255,9937.67
1256,9703.93
1257,10180.65
1258,9604.72
1259,9606.86
1260,9696.58
1261,9669.63
1262,9989.39
1263,9663.75
1264,9309.15
1265,8785.52
1266,8804.72
1267,8712.35
1268,8534.17
1269,8912.82
1270,8912.82
1271,8754.34
1272,8758.9
1273,9067.39
1274,9155.89
1275,8898.63
1276,8039.38
1277,7931.94
1278,7885.46
1279,7936.65
1280,4830.21
1281,5609.03
1282,5166.26
1283,5348.44
1284,5026.35
1285,5357.61
1286,5410.23
1287,6195.2
1288,6226.44
1289,6189.85
1290,5822.62
1291,6502.16
1292,6768.49
1293,6698.46
1294,6763.75
1295,6369.09
1296,6260.95
1297,5885.41
1298,6405.29
1299,6428.28
1300,6652.87
1301,6809.11
1302,6741.67
1303,6871.69
1304,6777.44
1305,7343.2
1306,7205.55
1307,7365.03
1308,7293.69
1309,6873.24
1310,6891.6
1311,6915.37
1312,6857.66
1313,6871.95
1314,6623.8
1315,7112.27
1316,7034.89
1317,7259.36
1318,7130.04
1319,6840.24
1320,6852.52
1321,7130.99
1322,7477.6
1323,7507.08
1324,7549.52
1325,7699.27
1326,7790.66
1327,7765.33
1328,8777.63
1329,8628.77
1330,8824.66
1331,8973.82
1332,8903.95
1333,8885.93
1334,9030.96
1335,9170.79
1336,10002.48
1337,9821.8
1338,9527.39
1339,8754.46
1340,8617.25
1341,8814.53
1342,9305.93
1343,9790.31
1344,9303.59
1345,9385.7
1346,9669.4
1347,9719.37
1348,9785.74
1349,9510.67
1350,9057.57
1351,9167.26
1352,9178.32
1353,8730.73
1354,8899.66
1355,8842.85
1356,9197.54
1357,9569.21
1358,9425.98
1359,9698.1
1360,9450.84
1361,10204.23
1362,9525.57
1363,9658.04
1364,9794.56
1365,9623.75
1366,9670.43
1367,9753.85
1368,9782.59
1369,9775.15
1370,9892.13
1371,9286.42
1372,9459.97
1373,9473.5
1374,9330.07
1375,9426.7
1376,9526
1377,9454.81
1378,9380.03
1379,9300.15
1380,9357.43
1381,9284.78
1382,9691.9
1383,9621.49
1384,9276.58
1385,9240.85
1386,9154.45
1387,9004.23
1388,9127.47
1389,9185.35
1390,9133.97
1391,9236.38
1392,9087.98
1393,9072.42
1394,9131.31
1395,9089.09
1396,9348.91
1397,9256.23
1398,9440.07
1399,9238.04
1400,9287.4
1401,9235.96
1402,9295.9
1403,9238.13
1404,9254.52
1405,9193.51
1406,9131
1407,9154.19
1408,9174.71
1409,9214.66
1410,9163.87
1411,9392.66
1412,9537.4
1413,9613.11
1414,9551.28
1415,9707.5
1416,9938.83
1417,11042.4
1418,10934.94
1419,11102.67
1420,11114.93
1421,11343.88
1422,11823.69
1423,11077.77
1424,11242.57
1425,11194.25
1426,11750.28
1427,11772.94
1428,11605.6
1429,11767.6
1430,11684.06
1431,11893.03
1432,11392.43
1433,11573.11
1434,11777.43
1435,11774.38
1436,11873.98
1437,11914.01
1438,12293.72
1439,11969.53
1440,11734
1441,11865.82
1442,11522.8
1443,11683.44
1444,11653.02
1445,11763.93
1446,11337.4
1447,11467.37
1448,11302.01
1449,11534.75
1450,11481.64
1451,11707.78
1452,11659.57
1453,11923.25
1454,11397.44
1455,10187.51
1456,10467.89
1457,10159.62
1458,10254.93
1459,10367.74
1460,10121.52
1461,10227.83
1462,10352.66
1463,10395.44
1464,10446.44
1465,10330.77
1466,10674.64
1467,10785.62
1468,10948.43
1469,10943.89
1470,10931.79
1471,11081.43
1472,10919.65
1473,10430.46
1474,10532.22
1475,10234.48
1476,10732.43
1477,10692.84
1478,10732.4
1479,10774.24
1480,10692.33
1481,10840.8
1482,10777.92
1483,10619.24
1484,10575.06
1485,10551.77
1486,10673.46
1487,10788.56
1488,10603.74
1489,10670.8
1490,10923.3
1491,11063.19
1492,11302.67
1493,11376.61
1494,11540.04
1495,11428.24
1496,11431.32
1497,11503.73
1498,11327.57
1499,11366.51
1500,11508.2
1501,11758.16
1502,11925.46
1503,12831.56
1504,12990.25
1505,12944.52
1506,13128.46
1507,13036.77
1508,13076.37
1509,13651.47
1510,13289
1511,13458.66
1512,13564.72
1513,13810.32
1514,13758.88
1515,13575.17
1516,14023.31
1517,14155.59
1518,15591.39
1519,15595.77
1520,14839.84
1521,15490.6
1522,15328.53
1523,15317.04
1524,15708.65
1525,16295.57
1526,16339.33
1527,16091.07
1528,15968.16
1529,16725.15
1530,17679.72
1531,17798.45
1532,17820.57
1533,18687.45
1534,18699.75
1535,18422.28
1536,18398.91
1537,19172.52
1538,18739.8
1539,17151.44
1540,17138.87
1541,17732.42
1542,18191.6
1543,19709.73
1544,18792.52
1545,19226.97
1546,19454.54
1547,18670.49
1548,19155.06
1549,19377.66
1550,19181.41
1551,18318.87
1552,18554.15
1553,18247.76
1554,18029.36
1555,18803.44
1556,19164.48
1557,19276.59
1558,19439.75
1559,21379.48
1560,22847.46
1561,23150.79
1562,23869.92
1563,23490.58
1564,22745.48
1565,23824.99
1566,23253.37
1567,23715.53
1568,24693.58
1569,26443.21
1570,26246.58
1571,27036.69
1572,27376.37
1573,28856.59
1574,28982.56
1575,29393.75
1576,32195.46
1577,33000.78
1578,32035.03
1579,34046.67
1580,36860.41
1581,39486.04
1582,40670.25
1583,40240.72
1584,38240.09
1585,35544.94
1586,34011.82
1587,37393.13
1588,39158.47
1589,36828.52
1590,36065.2
1591,35793.01
1592,36632.35
1593,36020.13
1594,35538.98
1595,30797.88
1596,33002.38
1597,32099.74
1598,32276.84
1599,32243.26
1600,32541.8
1601,30419.17
1602,33403.17
1603,34314.26
1604,34318.1
1605,33136.46
1606,33522.9
1607,35529.66
1608,37676.25
1609,37002.09
1610,38278.61
1611,39323.26
1612,38928.1
1613,46364.3
1614,46589.58
1615,44878.17
1616,48013.38
1617,47471.4
1618,47185.19
1619,48720.37
1620,47951.85
1621,49160.1
1622,52118.23
1623,51608.15
1624,55916.5
1625,56001.2
1626,57487.86
1627,54123.4
1628,48880.43
1629,50624.84
1630,46800.42
1631,46340.31
1632,46155.87
1633,45113.92
1634,49618.43
1635,48356.04
1636,50477.7
1637,48448.91
1638,48861.38
1639,48881.59
1640,51169.7
1641,52299.33
1642,54881.52
1643,55997.23
1644,57764
1645,57253.28
1646,61258.73
1647,59133.47
1648,55754.72
1649,56872.38
1650,58913
1651,57665.9
1652,58075.1
1653,58085.8
1654,57411.17
1655,54204.96
1656,54477.46
1657,52508.23
1658,51415.92
1659,55074.47
1660,55863.93
1661,55783.71
1662,57627.67
1663,58730.13
1664,58735.25
1665,58736.92
1666,59031.32
1667,57076.49
1668,58206.55
1669,59054.1
1670,58020.46
1671,55947.27
1672,58048.59
1673,58102.58
1674,59774
1675,59964.87
1676,59834.74
1677,63554.44
1678,62969.12
1679,63252.63
1680,61455.98
1681,60087.09
1682,56251.48
1683,55703.14
1684,56507.91
1685,53808.8
1686,51731.71
1687,51153.13
1688,50110.53
1689,49075.58
1690,54056.64
1691,55071.46
1692,54884.1
1693,53584.15
1694,57796.62
1695,57857.5
1696,56610.46
1697,57213.33
1698,53241.72
1699,57473.23
1700,56428.16
1701,57380.27
1702,58928.81
1703,58280.73
1704,55883.5
1705,56750
1706,49007.09
1707,49702.27
1708,49922.52
1709,46736.58
1710,46441.64
1711,43596.24
1712,42912.19
1713,36964.27
1714,40784.32
1715,37280.35
1716,37528.3
1717,34754.54
1718,38728.59
1719,38410.5
1720,39266.04
1721,38445.29
1722,35689.62
1723,34647.67
1724,35684.59
1725,37310.54
1726,36662.64
1727,37585.24
1728,39188.59
1729,36885.51
1730,35530.38
1731,35816.17
1732,33514.87
1733,33450.19
1734,37338.36
1735,36704.57
1736,37313.18
1737,35494.9
1738,39066.82
1739,40525.8
1740,40188.56
1741,38324.87
1742,38068.04
1743,35729.82
1744,35524.17
1745,35592.35
1746,31686.55
1747,32447.59
1748,33674.66
1749,34639.38
1750,31640.58
1751,32160.91
1752,34644.45
1753,34456.67
1754,35847.7
1755,35047.36
1756,33536.88
1757,33856.86
1758,34688.98
1759,35309.3
1760,33747.97
1761,34211.01
1762,33839.04
1763,32877.41
1764,33818.52
1765,33515.57
1766,34227.64
1767,33158.25
1768,32686.56
1769,32814.61
1770,31738.59
1771,31421.25
1772,31520.66
1773,31783.49
1774,30815.94
1775,29790.24
1776,32118.06
1777,32297.89
1778,33581.63
1779,34279.34
1780,35365.2
1781,37318.14
1782,39405.95
1783,40002.53
1784,40005.93
1785,42214.15
1786,41659.06
1787,40000.46
1788,39193.94
1789,38138
1790,39750.14
1791,40882
1792,42825.95
1793,44634.13
1794,43816.14
1795,46333.46
1796,45608.37
1797,45611.46
1798,44417.78
1799,47833.98
1800,47112.19
1801,47056.41
1802,45982.55
1803,44648.57
1804,44777.86
1805,46734.65
1806,49327.75
1807,48932.02
1808,49335.68
1809,49523.5
1810,47744.58
1811,48972.09
1812,46962.8
1813,49056.86
1814,48897.65
1815,48806.78
1816,47074.77
1817,47155.87
1818,48862.76
1819,49329.01
1820,50035.33
1821,49947.38
1822,51769.06
1823,52677.4
1824,46809.17
1825,46078.38
1826,46368.69
