,trainS,testS,f1S,preS,recS,AUROC,model.best_params_,i
0,0.03235294117647059,0.04697986577181208,0.046979865771812075,0.04697986577181208,0.04697986577181208,,"{'C': 0.01, 'class_weight': 'balanced', 'max_iter': 5}",_Speed_Value
1,0.9794117647058823,0.9949664429530202,0.9949664429530202,0.9949664429530202,0.9949664429530202,,"{'C': 0.01, 'class_weight': 'balanced', 'max_iter': 5}",_Quality_Index
