,0
224,93.05786790000911
225,174.71586391233132
226,200.96125703505277
227,155.23142607933096
228,28.961778869611408
229,1.3215303242814116
230,132.6527091761891
231,191.3743425768116
232,129.36959773347462
233,135.76015928271045
234,128.87760853810778
235,-17.364618536297712
236,-52.80601815544833
237,86.61904202472215
238,95.49935064274086
239,14.5854144585619
240,48.19967832324164
241,7.489100220607725
242,-19.22023425304633
243,196.43158651371778
244,236.82658086995707
245,70.41319604418277
246,83.2512316227967
247,60.856254487502156
248,64.37879567352957
249,71.53616716760007
250,108.9875531858188
251,127.20554515091226
252,33.28606419762127
253,-47.56436822512933
254,49.59119373335125
255,128.95257605677216
256,44.6196899345814
257,-14.414276568812056
258,23.608990876964526
259,10.050114409248636
260,-99.67180827492575
261,-34.80028193826092
262,48.57166088143549
263,-1.8722339599971747
264,-5.34504521177405
265,3.5429257519535895
266,-87.06708728753438
267,-64.49975094616184
268,52.31731739434508
269,31.474620967352166
270,-28.89351817541592
271,-35.0420975012903
272,-94.59113913228339
273,-82.14105041865332
274,19.936705281325885
275,43.15726339285811
276,-56.75859573346861
277,-104.44683905384863
278,-19.63532338965797
279,23.061673084147515
280,-27.61974889234807
281,-49.69495025957622
282,-6.201987046642898
283,21.365742325815518
284,8.136749958644032
285,46.47231887387079
286,57.02079009187128
287,-9.597483238840141
288,4.26671803895897
289,57.07703148285509
290,68.08020624036908
291,88.59963383443574
292,123.62765228740864
293,45.35116510408716
294,-33.38944802683454
295,4.206587370565103
296,83.33224212600544
297,112.72002017928116
298,117.62810397674912
299,49.78283412186647
300,-7.226171301027534
301,49.8490324278082
302,75.19025839671758
303,26.610718262892078
304,91.23097914086338
305,69.85547395067442
306,-39.53384320662735
307,-84.34609670038662
308,-46.411629755370996
309,3.2480177092556914
310,31.987499016178845
311,94.5474224294594
312,100.03120091505662
313,-29.323421547275757
314,-92.34366447513457
315,-46.17822850887296
316,41.90733885206919
317,71.42706217114483
318,19.729325168944342
319,44.060417874889936
320,57.452755874504874
321,86.69639292683951
322,106.7527857315572
323,107.88207683551627
324,43.97177492281571
325,6.268632744150636
326,-15.976379850425474
327,-29.18043038767064
328,-53.1838861790784
329,-96.1072177009919
330,-15.9719181141445
331,3.3504943307743815
332,-52.38478780408332
333,-16.326443430330073
334,-12.982730516435367
335,-51.78890584866076
336,-28.865711108429423
337,37.626790963155145
338,-29.914034381728925
339,-39.94798118796916
340,49.56454750023386
341,99.52048693168854
342,-6.595094944104858
343,-42.46358924721062
344,32.480793507445924
345,51.674850464304654
346,30.503267950045483
347,91.09933839603491
348,46.59390419680403
349,-26.670041754997328
350,53.97116248990642
351,79.64932001402485
352,-1.6477383577584988
353,-33.34687494445461
354,-5.8804532396006834
355,-13.620915919360414
356,-72.61791877034375
357,-58.81292630538974
358,-22.304305691475747
359,-46.242526658290444
360,-40.85940751690305
361,-6.612473522071014
362,18.830918669773382
363,-12.427359899075782
364,16.484789006254687
365,51.617659815943625
366,-56.01664092734063
367,-104.37727133802673
368,48.689702602512625
369,67.54358019756182
370,7.531669794135269
371,83.83240976276284
372,15.707753740392036
373,-76.2578934819121
374,54.80229151039384
375,81.76514354550636
376,42.25035848354855
377,28.936815686418413
378,-49.215597827382226
379,-99.5713782462517
380,-10.575009237289123
381,-30.279918463342256
382,-19.07349054612041
383,53.17519335803718
384,-79.27406039244033
385,-135.23711502585047
386,-50.257173158303885
387,46.529405450610284
388,189.54598953668483
389,160.2844514612525
390,-40.22756504673089
391,-59.44966121278958
392,64.40255819162121
393,80.38479739300146
394,84.42848341083572
395,126.26110478483861
396,1.5988415100764541
397,-95.77272695589454
398,-20.528582015151187
399,72.63621413762121
400,56.28882562210492
401,10.511177756539837
402,60.48432990956644
403,19.590084002307776
404,-129.6637219455115
405,-110.20724499795597
406,29.687843694581716
407,110.94732302703778
408,149.7555525431053
409,77.88687686343383
410,-44.19604829351374
411,-24.42503823766947
412,130.53517050260052
413,166.6616884662344
414,93.68790121344955
415,7.422308750256889
416,-26.886632735352578
417,-15.370855434159239
418,-48.47374630157992
419,-9.266555043265726
420,19.651271864592673
421,-31.668978671693367
422,-119.8109723973912
423,-98.64829709985679
424,-106.3950308159765
425,-195.84862078586957
426,-114.4335882459327
427,97.60055959221063
428,47.19727045962827
429,-137.58900184613503
430,-104.90895481189818
431,20.435634826852947
432,51.53960525648745
433,22.33184977549081
434,49.167858291984885
435,90.40348734209056
436,-7.193600915194111
437,-79.38827254260559
438,29.990348604063
439,10.583128935549212
440,-89.46508267872105
441,-60.81370314965352
442,-19.698267957366625
443,-131.0552434477022
444,-111.8588828458187
445,-52.07003409391109
446,-48.540340462372114
447,-78.43415933596862
448,-111.1396134354327
449,-149.36743665028825
450,-175.46524991107344
451,-148.85672859147962
452,-105.67402634448808
453,-80.61883318567652
454,-135.41267012237495
455,-126.6983079005513
456,-62.040829083010976
457,-87.51847096347501
458,-100.24178335172655
459,-73.20686088630646
460,-63.90378054674784
461,-176.00176849042055
462,-221.77069010409195
463,-174.6670991066244
464,-124.69088801783528
465,-119.0324826034539
466,-123.68605327286377
467,-98.56583247717754
468,-156.75431047300117
469,-169.11343033366848
470,-73.9311751895284
471,-32.600645105647345
472,-97.33573937858728
473,-65.49183832392282
474,-21.175727820648717
475,-53.33628897111976
476,-67.2188308688892
477,37.29536482514504
478,42.556311763923986
479,9.06498989794909
480,42.36243516896957
481,33.13504114110856
482,-45.30222037883186
483,-9.31064234663063
484,84.62655954698221
485,102.51642031905703
486,-9.883918542112042
487,-45.35977493867722
488,32.20159365560448
489,27.027990565180517
490,1.6784590792035488
491,42.15211163707272
492,1.7953898398945967
493,-28.02990465216226
494,-13.994572448597864
495,25.03582286143046
496,-4.120112867678472
497,-72.17318252028326
498,-71.07968723141221
499,-14.851315818951662
500,-50.64680973704799
501,-39.566832547076956
502,-35.028593141035344
503,-28.54261964595571
504,-46.11410886590602
505,-57.99557527869274
506,-61.46229672291429
507,-46.03762248112753
508,2.6120146264297546
509,39.31644838366492
510,28.173963871984597
511,-14.870275133363975
512,-4.155095232043095
513,36.0456881382529
514,52.75117899542511
515,21.64500490503724
516,15.255788291425688
517,41.730481270582914
518,36.438661723142104
519,52.48054513329225
520,54.720700997148924
521,28.170464449462997
522,-10.21050289906907
523,-14.053381055866339
524,21.675395187756294
525,-0.9484800503059887
526,-18.783507299926896
527,4.812202842914303
528,4.071076544699736
529,-28.100886954782254
530,-2.9853991906575175
531,33.83487804433389
532,17.146866561719435
533,16.222674144758912
534,19.990080462564038
535,-23.33372878854334
536,-13.918729846143833
537,26.2931876640705
538,31.23099616048421
539,4.184703266867018
540,23.938280168385063
541,-5.142209431317042
542,13.876768917774825
543,64.99558517748846
544,12.167410640502567
545,-5.009006671276438
546,-44.011557641194486
547,-21.94778241757922
548,7.166859813914016
549,9.931427958177665
550,-13.512155810646618
551,30.6399225241139
552,26.603774535772573
553,-26.297310176749306
554,-48.85897866189771
555,8.506253097525587
556,11.810772503866247
557,30.046905932513255
558,32.76865359512658
559,-14.07708044183073
560,17.117816313912044
561,83.54542498828687
562,35.89094724478355
563,16.902863134679592
564,42.90139281461143
565,47.52344288602944
566,65.04742077797346
567,59.92915955570879
568,57.62065404464647
569,16.902209786572712
570,14.083204795871097
571,31.19259056667488
572,10.585890888536596
573,-2.0903917611612997
574,-8.596397934144989
575,-28.62144064169661
576,-20.237718692514136
577,-58.714393795195974
578,-55.203865587603104
579,43.203375149999374
580,40.18112123079027
581,32.37208025891778
582,8.829749176374662
583,-52.91611085125351
584,-41.67550608677902
585,90.21051789099465
586,74.37725122917936
587,36.32772555629117
588,5.368440246292266
589,61.12721244839122
590,31.743471410264647
591,46.93998401897625
592,67.1806359892662
593,-8.958985196362846
594,-37.61998313478398
595,7.349951695483469
596,-15.691436414585041
597,-36.80689164766227
598,-18.16165481255939
599,14.847440336661748
600,32.60822403468683
601,17.42399641774773
602,-22.564442028487974
603,18.333506020149798
604,75.98694045501361
605,89.54167921431781
606,14.396703348634674
607,-13.39933413658855
608,35.246213862172226
609,35.47556222430785
610,45.860675022619944
611,53.36838946074795
612,-10.13002203600854
613,-37.63962402233574
614,46.18033743215983
615,44.5656493573606
616,-11.243305644042266
617,-33.44493428831447
618,-16.31309287556269
619,-53.418397116550295
620,-48.47507512765969
621,7.239354078300494
622,31.97971645996222
623,29.292136491711062
624,0.4560012714264303
625,-21.54825522011197
626,5.780279625782896
627,42.14618321056696
628,82.40494526710336
629,114.54150169818604
630,48.700309112805826
631,-46.60090146219409
632,39.9879743152228
633,143.24241297770368
634,81.4613794121451
635,26.04265646523072
636,55.26491995071137
637,48.69746602196392
638,29.873434639605875
639,110.99299545070971
640,114.60307303449554
641,13.94722255776378
642,-40.962154749865476
643,50.902149812409334
644,14.027868617662534
645,-1.130627312465549
646,46.349388573778924
647,3.2926601245517304
648,-70.42404998598431
649,-34.15628631511663
650,16.297453427660002
651,92.34897893250945
652,152.626568139347
653,107.34376097754739
654,40.54005525325829
655,29.417868775953593
656,42.522434839886955
657,162.1704149632942
658,211.0452198013827
659,60.75412924576176
660,81.73079089934436
661,86.12792021759105
662,17.754143069978454
663,166.56198285010578
664,177.4088647346398
665,23.786115018964665
666,-14.780687329265675
667,16.08325905795664
668,-27.828193765018113
669,-2.1725002324446905
670,85.60443451743959
671,59.96752012228262
672,-44.68766687196057
673,-85.17126370572078
674,17.589920324801824
675,74.43512967761217
676,97.97925040290374
677,151.23733452035594
678,38.927782907942856
679,-91.10766143492765
680,19.79468345339137
681,138.75075379485224
682,66.02700646066205
683,57.87673984851972
684,47.91420146539167
685,-44.01508658685634
686,-53.702605996323655
687,76.67334140817275
688,44.84148697843648
689,-38.958293181430236
690,-56.80165584239785
691,-38.712277188589724
692,-72.4102127108481
693,-80.2282957875459
694,-3.782709439451537
695,49.23413444707967
696,-40.94388437906582
697,-78.02649048436433
698,-46.71940578269823
699,-43.341205180590805
700,-25.040713182055697
701,24.072013021378552
702,-56.83559849580706
703,-198.1291856245325
704,-53.862019075793796
705,60.6780029131578
706,-35.56273588499516
707,-31.41645088293717
708,40.80295584219675
709,-43.23680401396905
710,-43.04853266959344
711,56.226427740266445
712,59.28789490777672
713,-46.05364173848193
714,-62.23392244962179
715,7.900913003989444
716,29.925169122861917
717,-42.67810010649373
718,13.840153864747663
719,81.4486718560056
720,20.6978590944791
721,-74.57713239959958
722,31.89104412061897
723,125.84489417727855
724,79.55509966939826
725,-17.64669338760268
726,-36.0848556379251
727,-142.64390568858562
728,-29.144643995813567
729,156.318872497779
730,95.01490006919994
731,-52.10611390858685
732,-35.47551269518044
733,-19.10572845371098
734,-11.282104276805512
735,62.00133380805073
736,38.94582316926153
737,-36.29089287807892
738,-90.02059327403913
739,-93.15669605926632
740,-33.65271471997221
741,-24.020571566455146
742,29.087784251464655
743,129.09060696903725
744,30.688180792315507
745,-82.29387656417202
746,14.475620535447888
747,127.05668512239572
748,102.6160540382225
749,108.27737552648978
750,53.119544704949476
751,-107.20839393487131
752,-7.1861932510119
753,199.43669596708241
754,113.83714266074367
755,6.3088313954358455
756,1.908476598840025
757,-23.506147084095574
758,2.2191407111322405
759,96.93910328863512
760,102.5042887759846
761,2.9214383160096986
762,-69.51146649242037
763,-10.128059030965233
764,62.93119061647212
765,58.34113620174594
766,52.73566321472663
767,96.84837614138814
768,63.506681597622446
769,-46.5732900708872
770,4.118736856884425
771,114.4708600053209
772,87.91813594893301
773,72.30226160247275
774,1.249620123436216
775,-101.56006203525249
776,-83.51132208425133
777,44.84896788451533
778,54.01666619967364
779,-4.0693890631537215
780,-73.87981599153682
781,-97.41616340191831
782,-89.07085375454517
783,-8.90130277278422
784,54.17719227499492
785,-1.928789145128576
786,-38.556913464227364
787,-46.471432291246856
788,-63.73276056495706
789,-42.48974551548781
790,-10.080612239136826
791,12.58174794297247
792,-0.7244636859741149
793,-64.75417312635
794,-72.60290947076555
795,-4.36172387627812
796,58.14566868538623
797,101.70848535839741
798,47.993006754181806
799,-63.447642686580366
800,-23.636215060572795
801,14.887346850059657
802,12.547351776303913
803,12.355311935492864
804,13.826898459216864
805,-10.66490270814029
806,-10.306778469921483
807,13.200282473151674
808,36.167314386597354
809,-17.926784152627988
810,-35.309481991263056
811,-20.76310188619209
812,-40.27902952365184
813,-96.15916664431279
814,-38.81966247859236
815,-12.81989400216753
816,-3.6812647698088767
817,1.4014455718752288
818,5.2960307406528955
819,-13.712536946033651
820,23.838870863185548
821,96.38495444287037
822,26.570537765556764
823,-71.55259023540839
824,32.45956349921198
825,57.7446786371238
826,-35.71614437869721
827,60.157894368026064
828,26.528209997294653
829,-88.40459366372124
830,32.34566240790082
831,61.45967258969722
832,7.285300370176628
833,-50.361811267606754
834,-91.7558906672366
835,-13.981040215270696
836,-3.0399749390744546
837,-57.22056200278621
838,8.08323195452067
839,35.541546223291334
840,-31.728541763340218
841,-44.53614937958537
842,26.215348714330503
843,6.073029200880228
844,-4.822842250115173
845,76.61364129073718
846,6.416832034607069
847,-90.97233420001112
848,-43.984517160308314
849,11.480624635367349
850,-22.008032764834752
851,-80.00564795444006
852,-54.82170595063235
853,-64.76149185491249
854,-30.57223754845745
855,-43.77641687601408
856,-61.31762189772326
857,-79.27292728270459
858,-72.62753995189087
859,-33.76602793207712
860,-53.94450925775891
861,-62.80207310575224
862,-51.979545904565384
863,-3.287103748608388
864,6.296821222589642
865,-58.70128462762614
866,-55.70509997929821
867,-5.779898473357207
868,38.33261235545024
869,33.99232854200909
870,9.250355426211172
871,-9.675750775882989
872,-26.15123969123033
873,46.08594337665909
874,49.095841166487844
875,-29.964940361564004
876,-76.91277863115647
877,-44.08020628398572
878,19.518569656682303
879,8.236300524092258
880,-55.33709108750372
881,-40.77922962961384
882,27.81291951473213
883,37.635146695572985
884,26.543023499247283
885,55.51767621798808
886,21.661278370654145
887,4.886727724846423
888,5.841158800729318
889,-3.3267240288878384
890,6.553953578536493
891,57.407128591082255
892,61.86217038241057
893,22.41877536188167
894,-9.851490456586362
895,-36.94084550006346
896,-47.01477948344973
897,-5.740035985047143
898,36.50739942364589
899,-6.730032568761999
900,-96.44844179614574
901,-63.60891103251015
902,19.083222815128465
903,51.9277366476299
904,42.45939659688429
905,3.7291308431258585
906,-32.141447482026706
907,-53.79180504066608
908,-27.6165123880628
909,65.9566900552345
910,39.518438456268086
911,33.26552453626664
912,58.57843749057929
913,35.591474692807424
914,17.35160087037866
915,69.47197023409717
916,100.21012533135718
917,98.5058845563517
918,31.270131643804234
919,-24.276223440586364
920,-13.712813269600701
921,8.685740501146938
922,0.3314207280145638
923,42.03051810961733
924,14.804778649007858
925,-56.07517452099319
926,-25.186302458300815
927,13.875599648045863
928,22.954034452583073
929,11.930822978451943
930,30.20082956050919
931,20.70016009337087
932,-39.70788217567133
933,-2.0085118174210947
934,31.913216217316403
935,27.29335588201684
936,6.5105360248817306
937,-15.7829183420572
938,16.50666851276219
939,15.565870665004695
940,58.646199477738264
941,95.03710622790413
942,61.260069309351366
943,41.428866152655246
944,83.09825089585092
945,108.37655218849795
946,67.83300163770082
947,79.82621550910335
948,49.975937711279585
949,49.19217860379831
950,90.30868981826916
951,116.66759917769923
952,91.25226435421155
953,72.83648595355407
954,66.23889718360715
955,47.414401404086675
956,41.14275782812092
957,20.057054961866925
958,0.5982083377821255
959,20.903518692378384
960,15.176344631759093
961,-38.484477449555925
962,-35.24696863270583
963,30.853528045924122
964,50.1401908310454
965,71.31233309233949
966,78.28747739779692
967,-1.7698061801747826
968,-28.933911511476254
969,75.53816786535845
970,82.56262528666502
971,30.650818317267294
972,6.847266431867865
973,33.96970549557955
974,57.06335111664612
975,15.811726546878162
976,0.31182838355653075
977,13.5222906104309
978,37.9698166368762
979,60.482798459547666
980,74.6120855322497
981,30.38229886811041
982,-4.5409774291401845
983,38.19427132972578
984,66.41329964466877
985,44.21710107463741
986,83.02905483427185
987,92.23094800648732
988,84.83996172765637
989,73.62054846701812
990,52.92828384966742
991,32.77844627399827
992,89.21668656809834
993,151.12817053046047
994,112.53940408721928
995,55.1247053621496
996,15.488707136784797
997,10.350747952484198
998,73.37029473719394
999,123.09764228224958
1000,82.54767506454482
1001,-10.616554950459431
1002,-47.5737585737852
1003,1.8576090836659205
1004,9.663882730384103
1005,3.868219423499795
1006,10.737283581966949
1007,-26.81010229229014
1008,-47.21597821929845
1009,-42.78522561409227
1010,-49.711989423670275
1011,-0.9202988339784497
1012,34.85869776574873
1013,16.7684374942246
1014,0.9225279009438054
1015,-67.03465318454437
1016,-49.54064077409839
1017,23.440935373118464
1018,6.989875860224856
1019,5.454928021667001
1020,-27.435241738226978
1021,-64.77469865926378
1022,-36.1699959315265
1023,34.4886331840562
1024,65.27782199724152
1025,44.55946327039419
1026,11.784530220314082
1027,-14.823043123581556
1028,-48.23157924697625
1029,-24.130325870563865
1030,31.47044863285373
1031,25.088575586933985
1032,-16.77980085877425
1033,-3.8878815302255134
1034,4.561974332807949
1035,34.89751325708721
1036,78.77318597521662
1037,114.5643707565705
1038,62.145862975829914
1039,-19.45191766976359
1040,-11.56057394904201
1041,68.69104515204526
1042,33.070992373984154
1043,-1.8702941811820892
1044,0.7157538799310714
1045,-49.09654219346703
1046,-34.33615420103615
1047,43.863192641802925
1048,36.03201905457172
1049,-29.446856932191622
1050,-31.952514423312095
1051,8.822651258506994
1052,-16.805658626831246
1053,-23.018933123619718
1054,4.207610864535127
1055,56.88693749228332
1056,40.753811038115145
1057,45.2120186512102
1058,71.5871324830232
1059,38.49524433328861
1060,66.6785294759029
1061,105.45014368822558
1062,22.267976952761273
1063,-41.93503098713609
1064,-10.438037246250587
1065,61.62818230527773
1066,40.55092707865606
1067,-3.795480406542083
1068,4.7845794041841145
1069,-4.221686458416116
1070,-45.942676163215765
1071,5.488737497038528
1072,30.702038202371114
1073,-26.477468101766135
1074,21.01176544885402
1075,17.365008363736706
1076,-29.429150681954525
1077,-8.209194213770388
1078,28.2347456012194
1079,30.698981869869385
1080,36.559815945275204
1081,32.48907108911135
1082,-5.631786988664771
1083,-29.18638891568662
1084,-0.31923858279697015
1085,52.04806476117756
1086,43.54078085971287
1087,-17.09683995330215
1088,-26.45908380233459
1089,29.106697529829944
1090,30.78563864431635
1091,-3.5048041606551124
1092,-13.495706670940308
1093,7.544403174151739
1094,25.402218437888223
1095,37.61570376136115
1096,40.624503862160054
1097,-2.2607438266359168
1098,18.552813294294538
1099,60.616514452201955
1100,41.72348557302303
1101,45.93579855167991
1102,39.953227621303995
1103,-1.0092483267285388
1104,-1.7670778434576278
1105,25.405700465782502
1106,-3.186866858681242
1107,-20.004557131794172
1108,10.193068388079155
1109,60.682489418023124
1110,39.96063238480974
1111,17.96708719635899
1112,40.08799254854557
1113,77.84601196692984
1114,11.611777224930393
1115,12.327960254721802
1116,38.38139059553441
1117,41.50190364987702
1118,18.127430970040223
1119,70.38527531619093
1120,67.05150923298515
1121,-10.922727708716593
1122,30.76667692695628
1123,55.30117392664306
1124,19.188098197491854
1125,38.8286552689915
1126,42.86750738572391
1127,-16.902606244138042
1128,-20.025278611246904
1129,-1.3942198198637925
1130,31.671746137511036
1131,56.668512773510884
1132,26.512880542254607
1133,21.746151531917803
1134,44.994653534879035
1135,24.01239789327974
1136,35.49613873306316
1137,85.19724054850485
1138,69.7975452373962
1139,15.79373557224244
1140,-8.627181822191233
1141,37.140864253102336
1142,50.605128209392205
1143,80.74069564061301
1144,79.81439260989464
1145,40.17090907999318
1146,23.652888374481336
1147,5.870577395369764
1148,2.2578788476494083
1149,42.013762473236056
1150,17.385244117145703
1151,-12.45519530952106
1152,-57.79876882435656
1153,-81.77034940910744
1154,4.796377681329432
1155,164.2371396255694
1156,190.39832411415682
1157,124.54113227625021
1158,59.46527125065086
1159,-18.603506498963725
1160,9.856670879340527
1161,119.34643684853245
1162,129.33743053364196
1163,109.74690486725649
1164,41.56586948054883
1165,1.9812265663595099
1166,42.35378029612002
1167,133.96552419200998
1168,107.36256826382487
1169,22.510586974338366
1170,-7.034693809609962
1171,-33.77916399044807
1172,-41.14366244854955
1173,8.562807061346575
1174,45.37399335725149
1175,91.89359170693751
1176,76.75786603351025
1177,-25.21578385644989
1178,9.754543646586171
1179,139.93854599954102
1180,162.16961079008342
1181,157.9999620544113
1182,106.37988635922375
1183,-36.0829257194182
1184,-33.410616454042156
1185,104.38650691251587
1186,112.32831283105224
1187,96.35455236681992
1188,63.71801550361306
1189,-58.87302258869113
1190,-66.135721057306
1191,69.72481810259069
1192,92.46545001556024
1193,0.9756504744482299
1194,-46.054398364148255
1195,-40.93117542172604
1196,-55.665591573657366
1197,-38.51039692929771
1198,30.573197852767407
1199,66.41894452190081
1200,65.40781755959688
1201,14.303614579546775
1202,-23.23993803873327
1203,11.723171397266924
1204,73.92585673812118
1205,60.44520096811357
1206,25.711068342747694
1207,-17.844636878418896
1208,-44.99927292429311
1209,-12.710758738933691
1210,15.39382439388828
1211,33.57266541703575
1212,56.506569996345206
1213,7.037835607705347
1214,-66.33341464094065
1215,-3.1352833928476684
1216,50.929677180149156
1217,-26.135008747563006
1218,-22.327652978219703
1219,41.355917714525276
1220,-39.91903553754673
1221,-54.905516804167746
1222,27.414561136612974
1223,63.960071388425604
1224,57.06714848495267
1225,51.30237988463705
1226,-13.119745478485129
1227,-38.748187688968756
1228,-46.68053545229486
1229,-85.60357673191083
1230,-46.26427417064497
1231,-68.947431326465
1232,-114.45816146437937
1233,-81.54466461684524
1234,-80.45369436375586
1235,-152.02179783570045
1236,-134.69547126723137
1237,-103.14286421685847
1238,-153.15572690975387
1239,-137.29424301395375
1240,-115.36531094471138
1241,-154.50019241910695
1242,-91.37463047411256
1243,-0.8968156201972306
1244,-22.582033987741852
1245,27.365140642728875
1246,-5.5233346619779695
1247,-24.664040545647367
1248,-7.245991608665463
1249,-15.819538081998871
1250,-13.492062817742408
1251,47.97056295557968
1252,66.06199648202801
1253,34.4580779962871
1254,35.54562565632841
1255,44.798863520623854
1256,22.64153652012601
1257,9.247194595362544
1258,44.68681945038588
1259,34.88800642197839
1260,7.8759138935747615
1261,45.90409564719812
1262,103.93704665519454
1263,80.65720821607556
1264,48.85630746295101
1265,30.801094751506753
1266,48.79740029620825
1267,41.673045373488094
1268,44.07438390738298
1269,40.06269683561277
1270,-5.7141963249805485
1271,-30.97495008871465
1272,5.736854218114786
1273,5.607627521952054
1274,6.080730097165542
1275,35.837578069714255
1276,19.628404640387316
1277,-19.11907326026426
1278,-9.276407631643679
1279,48.80067827521452
1280,72.7052753814794
1281,34.386009586731234
1282,21.306576711161597
1283,6.220727895774871
1284,-46.09616621039868
1285,-8.008265677504824
1286,61.75386740123895
1287,56.71832928044569
1288,48.237408769799
1289,14.8290759975107
1290,-28.50123189691749
1291,16.84176959722754
1292,62.451194261273486
1293,74.03115755072622
1294,13.631667861747701
1295,-7.245579511029064
1296,18.210724379863223
1297,11.675700302201221
1298,51.74059131302283
1299,93.2246236324479
1300,99.75546338473418
1301,39.55918273454063
1302,-5.702068844437235
1303,0.24351962800733418
1304,2.058037765386871
1305,58.11191949833483
1306,41.40500115044415
1307,-14.138888044191845
